News Title,Date,Source,URL,sentiment,search_query
trump secret fanbase ny democrats crave his win to take heat off their failure,2024-10-14,New York Post,https://nypost.com/2024/10/13/opinion/trumps-secret-fanbase-ny-dems-distracting-from-failure/,1,Trump
trump camp rip harris over unearth comment on rename columbus day stereotypical leftist,2024-10-14,Fox News,https://www.foxnews.com/politics/trump-camp-puts-harris-notice-over-unearthed-comments-renaming-columbus-day-stereotypical-leftist,1,Trump
jd vance stand by donald trump false claim venezuelan gang have invade aurora colorado,2024-10-14,6abc Philadelphia,https://6abc.com/vance-stands-by-trumps-false-claims-venezuelan-gangs-have-invaded-/15424150/,1,Trump
sheriff chad bianco hold press conference regard arrest at trump rally,2024-10-14,KESQ,https://kesq.com/news/2024/10/13/sheriff-chad-bianco-holding-press-conference-regarding-arrest-at-trump-rally/,1,Trump
vance avoid say trump lose 2020 raceagainin late interview,2024-10-14,Forbes,https://www.forbes.com/sites/mollybohannon/2024/10/13/vance-again-avoids-saying-trump-lost-2020-race-in-latest-interview/,1,Trump
opinion   why a former democrat stump for trump in coachella,2024-10-14,WSJ,https://www.wsj.com/opinion/why-a-former-democrat-stumped-for-trump-in-coachella-224de48d,1,Trump
tension flare between biden and harris team as election loom,2024-10-14,The Daily Beast,https://www.thedailybeast.com/controversial-trump-biopic-the-apprentice-bombs-at-the-box-office,2,Trump
trump vs harris 2024 poll harris and trump virtually tie in late survey as race tighten,2024-10-14,Forbes,https://www.forbes.com/sites/saradorn/2024/10/13/trump-vs-harris-2024-polls-harris-leads-by-2-points-in-latest-survey/,1,Trump
trump slam biden pathetic correspondence with netanyahu reveal when he last speak with world leader,2024-10-14,Fox News,https://www.foxnews.com/politics/trump-slams-bidens-pathetic-correspondence-netanyahu-says-he-last-spoke-world-leader-2-days-ago,1,Trump
donald trump use shocking slur about kamala harris at fundraiser report,2024-10-14,The Daily Beast,https://www.thedailybeast.com/donald-trump-used-shocking-slur-about-kamala-harris-at-fundraiser-report,5,Trump
clyburn say he s concerned about black man vote for trump,2024-10-14,The Hill,https://thehill.com/homenews/house/4930864-clyburn-black-men-voting-trump/,1,Trump
trump or harris here be the 2024 stake for airline bank evs health care and more,2024-10-14,CNBC,https://www.cnbc.com/2024/10/13/trump-or-harris-2024-stakes-for-business.html,1,Trump
liz cheney no reason to disagree with gen mark milley allegedly call trump fascist,2024-10-14,NBC News,https://www.nbcnews.com/meet-the-press/video/liz-cheney-no-reason-to-disagree-with-gen-mark-milley-allegedly-calling-trump-fascist-221626437732,1,Trump
opinion trump have a great chance of win michigan his detroit speech highlight why,2024-10-14,USA Today,https://www.usatoday.com/story/opinion/columnist/2024/10/13/trump-detroit-comments-union-workers-michigan-jobs/75625845007/,5,Trump
donald trump compare to hitler after vow to invoke 1700s law use to justify japanese internment camp,2024-10-14,People.com,https://people.com/donald-trump-compared-hitler-vowing-invoke-alien-enemies-act-8727625,1,Trump
trump election fraud allegation link to temporary decline in voter turnout,2024-10-14,PsyPost,https://www.psypost.org/trumps-election-fraud-allegations-linked-to-temporary-decline-in-voter-turnout/,1,Trump
harris call trump weak and unstable at north carolina rally,2024-10-14,NC Newsline,https://ncnewsline.com/2024/10/13/harris-calls-trump-weak-and-unstable-in-greenville-as-campaign-makes-a-push-in-nc/,1,Trump
where be donald trump today here what to know about his arizona visit,2024-10-14,The Arizona Republic,https://www.azcentral.com/story/news/politics/elections/2024/10/13/where-is-donald-trump-today/75630871007/,5,Trump
back down to earth jen psaki break down new nbc news poll with harris trump in dead heat,2024-10-14,MSNBC News,https://www.msnbc.com/weekends-with-alex-witt/watch/-back-down-to-earth-jen-psaki-breaks-down-new-nbc-news-poll-with-harris-trump-in-dead-heat-221628997637,1,Trump
a come massive crisis in november katyal reveal detail of trump effort to overturn election,2024-10-14,MSNBC News,https://www.msnbc.com/inside-with-jen-psaki/watch/-a-coming-massive-crisis-in-november-katyal-reveals-details-of-trump-efforts-to-overturn-election-221631045737,1,Trump
