News Title,Date,Source,URL,sentiment,search_query
us disaster relief chief blast false claim about helene response as a truly dangerous narrative,2024-10-07,AP News,https://apnews.com/article/trump-fema-hurricane-helene-conspiracy-theories-criswell-07d5b1f6968cb2af11b63357186a1a15,1,Trump
trump top ally be help he set the stage again for chaos if he lose,2024-10-07,Mother Jones,https://www.motherjones.com/politics/2024/10/mike-johnson-lara-trump-election-denial-voting/,5,Trump
donald trump chance of beat kamala harris in wisconsin recent poll,2024-10-07,Newsweek,https://www.newsweek.com/donald-trump-wisconsin-polls-kamala-harris-election-1964478,1,Trump
trump obsession with harriss iq be tell,2024-10-07,The Hill,https://thehill.com/opinion/campaign/4916643-trumps-obsession-with-harriss-iq-is-telling/,5,Trump
social medium user dub musk as energetic and cringe at trumps butler pa rally,2024-10-07,USA Today,https://www.usatoday.com/story/news/nation/2024/10/06/elon-musk-trump-rally/75543697007/,4,Trump
trump supporter elon musk offer massive hourly pay to those work to increase voter turnout,2024-10-07,Fox News,https://www.foxnews.com/politics/trump-supporter-elon-musk-offers-massive-hourly-pay-those-working-increase-voter-turnout,1,Trump
hugh grant say he do not really remember donald trump despite be in a romcom together,2024-10-07,BuzzFeed,https://www.buzzfeed.com/mychalthompson/hugh-grant-donald-trump-movie-cameo,3,Trump
unfit and dangerous expence aide call trumpvance out on distort democracy,2024-10-07,MSNBC News,https://www.msnbc.com/the-weekend/watch/-unfit-and-dangerous-ex-pence-aide-calls-trump-vance-out-on-distorting-democracy-221016133994,1,Trump
column jack smiths filing show that trump be already star in a jan 6 sequel,2024-10-07,Los Angeles Times,https://www.latimes.com/opinion/story/2024-10-06/jack-smith-donald-trump-tanya-chutkan-jan-6-insurrection,1,Trump
video how trumps speech raise question about age,2024-10-07,The New York Times,https://www.nytimes.com/video/us/politics/100000009739814/how-trumps-speeches-raise-questions-about-age.html,4,Trump
call her daddy want trump interview after harris sitdown,2024-10-07,The Daily Beast,https://www.thedailybeast.com/call-her-daddy-host-has-her-eyes-on-trump-interview-after-harris-sit-down,1,Trump
matt barne I would definitely interview donald trump,2024-10-07,HoopsHype,https://hoopshype.com/2024/10/06/matt-barnes-i-would-definitely-interview-donald-trump/,3,Trump
trump plans berks county rally later this week,2024-10-07,ABC27,https://www.abc27.com/pennsylvania-politics/trump-plans-berks-county-rally-later-this-week/,5,Trump
trump return to wisconsin a critical battleground state,2024-10-07,KOMO,https://komonews.com/news/nation-world/trump-returns-to-wisconsin-a-critical-battleground-state-kamala-harris-jd-vance-butler-pennsylvania-ripon-liz-cheney-michigan-joe-biden-republican-democrat-election-november-5-presidential-election-dodge-county,5,Trump
trump say we need a mandate in the vote and be go to get it as 2024 election draw near,2024-10-07,Benzinga,https://www.benzinga.com/news/24/10/41199702/trump-says-we-need-a-mandate-in-the-vote-and-were-going-to-get-it-as-2024-election-draws-near,1,Trump
for trump butler be now a powerful symbol of both his 2024 campaign and his life,2024-10-07,Washington Times,https://www.washingtontimes.com/news/2024/oct/6/for-donald-trump-butler-pennsylvania-now-powerful-/,5,Trump
fmr congressman on jack smith brief that s why you see so much fear in the trump campaign right now,2024-10-07,MSNBC News,https://www.msnbc.com/weekends-with-alex-witt/watch/fmr-congressman-on-jack-smith-brief-that-s-why-you-see-so-much-fear-in-the-trump-campaign-right-now-221030981928,1,Trump
act like a tyrant rep raskin slam trump after new smith filing,2024-10-07,MSNBC News,https://www.msnbc.com/ali-velshi/watch/-acting-like-a-tyrant-rep-raskin-slams-trump-after-new-smith-filings-221025861966,1,Trump
adam schiff say trump have more reason to challenge election result in 2024,2024-10-07,Colorado Springs Gazette,https://gazette.com/news/wex/adam-schiff-says-trump-has-more-reason-to-challenge-election-results-in-2024/article_bc80b212-b435-564d-a08d-0509c3be96d7.html,1,Trump
trump rally in butler for first time since attempt assassination live,2024-10-07,The Independent,https://www.independent.co.uk/news/world/americas/us-politics/trump-butler-rally-elon-musk-harris-elections-live-b2624491.html,5,Trump
nancy pelosi call trump domestic enemy in new jan 6 footage,2024-10-07,News 9,https://www.news9.com/story/66cf8756bf6427ecaa5bdf52/nancy-pelosi-called-trump-domestic-enemy-in-new-jan-6-footage,1,Trump
billionaire elon musk join donald trump at us election campaign rally,2024-10-07,Euronews.com,https://www.euronews.com/2024/10/06/billionaire-elon-musk-joins-donald-trump-at-us-election-campaign-rally,5,Trump
sticker mule sue in new york court over protrump sign,2024-10-07,upi,https://www.upi.com/Top_News/US/2024/10/06/sticker-mule-sued-new-york-trump-sign/8821728222200/,1,Trump
donald trump claim he be fitter and healthy than barack obama netizen demand medical report,2024-10-07,Hindustan Times,https://www.hindustantimes.com/world-news/us-news/donald-trump-claims-he-is-fitter-and-healthier-than-barack-obama-netizens-demand-medical-report-101728263065064.html,1,Trump
trump axis volunteer who say campaign no long think new hampshire be winnable in leak memo,2024-10-07,AOL.com,https://www.aol.com/trump-axes-volunteer-said-campaign-020616473.html,1,Trump
poignant but purposely political   trump return to butler,2024-10-07,Sky News,https://news.sky.com/story/poignant-but-purposely-political-trump-returns-to-butler-13228870,1,Trump
donald trump rally in juneau wisconsin how to watch,2024-10-07,Newsweek,https://www.newsweek.com/donald-trump-rally-juneau-wisconsin-1964417,5,Trump
