News Title,Date,Source,URL,sentiment,search_query
trump drive the education debate with big contradictory idea,2024-10-11,The Washington Post,https://www.washingtonpost.com/education/2024/10/10/trump-harris-education-platforms/,1,Trump
us election poll tracker 2024 who be ahead   harris or trump,2024-10-11,BBC,https://www.bbc.com/news/articles/cj4x71znwxdo,1,Trump
nate silver point to good sign for trump in election forecast update,2024-10-11,Newsweek,https://www.newsweek.com/nate-silver-points-good-sign-trump-election-forecast-update-1967278,4,Trump
with 100footwide trump sign a stick company dive into politic,2024-10-11,The New York Times,https://www.nytimes.com/2024/10/10/nyregion/sticker-mule-trump-sign.html,1,Trump
fcc chair rebuke trump call to revoke cbs abc broadcast license,2024-10-11,The Hill,https://thehill.com/homenews/media/4926817-trump-fcc-broadcast-networks/,1,Trump
trump try to convince woman to vote for he after call harris a dummy,2024-10-11,MSNBC News,https://www.msnbc.com/top-stories/latest/trump-women-voters-harris-scranton-pennsylvania-rally-rcna174827,1,Trump
scared donald trump be hide from journalist exobama adviser,2024-10-11,Newsweek,https://www.newsweek.com/donald-trump-scared-hiding-journalists-ex-obama-adviser-kamla-harris-election-1967019,1,Trump
man blame trump and maga cult for fatherinlaw refuse fema help after hurricane helene,2024-10-11,MSNBC News,https://www.msnbc.com/top-stories/latest/helene-milton-disinformation-trump-fema-dan-abrams-rcna174889,1,Trump
trump deliver historically illiterate lecture on tariff,2024-10-11,New York Magazine,https://nymag.com/intelligencer/article/trump-tariffs-detroit-economic-club-history-revenue-smoot-hawley.html,1,Trump
trump double down on china carmaker be unwelcome in us market,2024-10-11,South China Morning Post,https://www.scmp.com/news/china/politics/article/3281934/donald-trump-doubles-down-china-carmakers-being-unwelcome-us-market,1,Trump
new reporting make trumpbrande bible look even more absurd,2024-10-11,MSNBC News,https://www.msnbc.com/rachel-maddow-show/maddowblog/new-reporting-makes-trump-branded-bibles-look-even-absurd-rcna174905,1,Trump
trump mean to weaponize the justice department,2024-10-11,The Globalist,https://www.theglobalist.com/united-states-donald-trump-justice-corruption-united-states-supreme-court/,5,Trump
harris accept invite to cnn town hall as another trump debate appear unlikely,2024-10-11,The Hill,https://thehill.com/homenews/media/4926649-harris-cnn-town-hall-trump-debate/,1,Trump
will nonstop we election ad help trump or harris,2024-10-11,BBC,https://www.bbc.com/news/articles/c4gl013w4e8o,1,Trump
nato boss stop worry about trump,2024-10-11,POLITICO.eu,https://www.politico.eu/article/nato-boss-mark-rutte-dont-worry-about-trump/,1,Trump
opinion trump say hell expel a million immigrant believe he   it happen before,2024-10-11,Los Angeles Times,https://www.latimes.com/opinion/story/2024-10-10/donald-trump-immigration-repatriados-depression,1,Trump
scoop trump ally plan ad blitz around harris viral quote on biden,2024-10-11,Axios,https://www.axios.com/2024/10/09/trump-ad-harris-biden-quote-the-view,1,Trump
opinion   donald trump have a prayer,2024-10-11,WSJ,https://www.wsj.com/opinion/donald-trump-has-a-prayer-st-michael-be-our-defense-history-conflict-church-91d9d003,5,Trump
why donald trump be campaign in colorado a state he can not win,2024-10-11,Axios,https://www.axios.com/local/denver/2024/10/10/donald-trump-aurora-colorado-campaign-stop,1,Trump
