News Title,Date,Source,URL,sentiment,search_query
gop internal poll show donald trump struggle leave pollster stun,2024-10-15,Newsweek,https://www.newsweek.com/gop-internal-poll-showing-donald-trump-struggling-leaves-pollsters-stunned-1968589,1,Trump
us election 2024 update trump and harris campaign in crucial swing state pennsylvania,2024-10-15,BBC,https://www.bbc.co.uk/news/live/c748y2k1lyet,4,Trump
elon musk 100 million plan to help trump have a hilarious flaw,2024-10-15,The New Republic,https://newrepublic.com/post/187151/elon-musk-voter-plan-help-trump-flaw-disaster,1,Trump
behind the curtain what happen if trump sweep gop into power,2024-10-15,Axios,https://www.axios.com/2024/10/14/trump-election-win-scenario-gop,1,Trump
new cbs news poll highlight stark divide between harris trump voter,2024-10-15,CBS News,https://www.cbsnews.com/video/cbs-poll-highlights-stark-divide-harris-trump-voters/,4,Trump
he say she say how trump harris have respond to heckler   politic   us news,2024-10-15,U.S. News & World Report,https://www.usnews.com/news/politics/articles/2024-10-14/he-said-she-said-how-trump-harris-have-responded-to-hecklers,1,Trump
judge chutkan have total lack of interest in trump election claimattorney,2024-10-15,Newsweek,https://www.newsweek.com/donald-trump-january-6-election-fraud-interference-case-washington-evidence-1968647,1,Trump
trump spend most of his town hall standing jamming to music after two people fall ill derail his mic time,2024-10-15,Yahoo,https://www.yahoo.com/news/trump-spends-most-town-hall-020414768.html,2,Trump
this week on the campaign trail kamala harris and donald trump do separate fox news appearance,2024-10-15,Deadline,https://deadline.com/feature/donald-trump-kamala-harris-campaign-schedule-1236115161/,4,Trump
riverside county sheriff arrest near trump rally may have prevent attack,2024-10-15,NBC Los Angeles,https://www.nbclosangeles.com/news/local/riverside-county-sheriff-arrest-near-trump-rally-may-have-prevented-attack/3535347/%3Fos%3D__%26ref%3Dapp,1,Trump
extrump fixer michael cohen face long odd in revive claim against former boss,2024-10-15,NBC News,https://www.nbcnews.com/politics/supreme-court/ex-trump-fixer-michael-cohen-faces-long-odds-reviving-claim-former-bos-rcna174751,3,Trump
geraldo rivera scathing rebuke of donald trump take off online,2024-10-15,Newsweek,https://www.newsweek.com/geraldo-rivera-rebukes-trump-endorses-harris-election-1968744,1,Trump
billionaire barry diller think elon musk have a form of megalomania and be back trump after be reject by biden,2024-10-15,Business Insider,https://www.businessinsider.com/elon-musk-backing-donald-trump-rejected-joe-biden-barry-diller-2024-10,1,Trump
what a trump vs harris presidency might mean for the great lake,2024-10-15,Great Lakes Now,https://www.greatlakesnow.org/2024/10/what-a-trump-vs-harris-presidency-might-mean-for-the-great-lakes/,4,Trump
armed man arrest near trump rally over concern about third assassination attempthere what we know about he,2024-10-15,Forbes,https://www.forbes.com/sites/siladityaray/2024/10/14/armed-man-arrested-near-trump-rally-over-concerns-about-third-assassination-attempt-heres-what-we-know-about-him/,1,Trump
trump pressured mo brooks to call special election after 2020 woodward,2024-10-15,Newsweek,https://www.newsweek.com/bob-woodward-trump-mo-brooks-special-election-1968646,1,Trump
trump extreme vision for america hike pressure on harris,2024-10-15,CNN,https://www.cnn.com/2024/10/14/politics/trump-extreme-vision-harris-pressure-analysis/index.html,5,Trump
trump call for harris to take cognitive test after criticism of his medical record,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4931851-donald-trump-kamala-harris-cognitive-test/,1,Trump
election 2024 big name campaign trump harris,2024-10-15,WOWT,https://www.wowt.com/2024/10/14/election-2024-big-names-campaign-trump-harris/,5,Trump
vem miller coachella rally gun suspect claim link to trump family,2024-10-15,Newsweek,https://www.newsweek.com/vem-miller-arrest-donald-trump-family-rally-coachella-1968641,1,Trump
creep of the week trump and vance,2024-10-15,Philadelphia Gay News,https://epgn.com/2024/10/14/creep-of-the-week-trump-and-vance/,5,Trump
donald trump crypto coin have a massive difference from bitcoin,2024-10-15,Newsweek,https://www.newsweek.com/donald-trump-crypto-coin-has-massive-difference-bitcoin-1968782,1,Trump
