Username,Comment,date,Ticker,sentiment
Justtakingprofits,megan kj elly bleed pus be go to lose it all the dammmm bleed shit,2024-10-14,DJT,1
Chico_the_Dolphin,its a good bill that the majority of both side agree to and kamala be go to pass that mfkn bill because its reasonable and set in motion a system that can be control and improve upon magat have no fkn clue what they re talk about when it come to immigration no clue,2024-10-14,DJT,4
Justtakingprofits,trump say megan my ell to be bleed from everywhere god dammmm s he e be of,2024-10-14,DJT,1
PotionX1900,the devil be alive,2024-10-14,DJT,5
22Shares,with ballot print and early voting start how will walz be remove,2024-10-14,DJT,1
Justtakingprofits,bledde,2024-10-14,DJT,1
dhood3,she sound like a say americans should know his cholesterol level and they can not figure out why she be drop in the poll,2024-10-14,DJT,1
Justtakingprofits,megan kelly the blessing bitch from republican hell by trump,2024-10-14,DJT,5
Yieldmaxdefiantthereal1,you forgot to check legitimate polling ill help you,2024-10-14,DJT,1
Darkpool4u,isellisonalso dark maga,2024-10-14,DJT,3
Justtakingprofits,megan be bleed she be bleed from everywhere,2024-10-14,DJT,1
peter71110,hilarious,2024-10-14,DJT,5
TreasureBonanza,no parroting here I read it it let in 5k migrant per day that s not a comprehensive border plan I know you do not read it though,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,who control the house who negotiate the bill hint republican senator james lankford,2024-10-14,DJT,1
Gibby33,you forgot to add va and mn to the red column,2024-10-14,DJT,3
Justtakingprofits,who care obviously,2024-10-14,DJT,3
TreasureBonanza,I m with you bro I be a dem year ago until they become the party of censorship foreign war push lgbt idealogie on child burn city and the list go on if the dem party be still the classical liberal party of jfk i d be a dem but the have go too far left and quite frankly nutty,2024-10-14,DJT,2
Justtakingprofits,hotto prove it,2024-10-14,DJT,5
Justtakingprofits,hot to prove it hotto,2024-10-14,DJT,5
Chico_the_Dolphin,hmmm maybe read it see who support it and why and then make your own decision instead of parrot idiotic slogan from fox news and trump,2024-10-14,DJT,1
Vedds78,soon who s in there now,2024-10-14,DJT,5
SammyStocks22,I hang out with a lot of hispanic legal voter today who vote against trump in the last 2 election and they all say enough be enough and be vote for trump that s happen everywhere,2024-10-14,DJT,1
Justtakingprofits,penis love live,2024-10-14,DJT,5
Stocktrader1234,there s no debunking this bob woodward have a new book out try debunk it djt would have sue he by now if it be not true,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,goputin party,2024-10-14,DJT,4
Darkpool4u,globalwill be the next x plan have be lay to eliminate all shareholdergo privaterussian oligarch might be involvedsource confirmit all,2024-10-14,DJT,1
Justtakingprofits,little fagot boy word up little bitch,2024-10-14,DJT,3
Yieldmaxdefiantthereal1,what have democracy get to do with assassination attempt oh yeah 2nd amendment magat be weird,2024-10-14,DJT,1
swingprotrades,scum kamala plan for the usa,2024-10-14,DJT,3
TreasureBonanza,hmmmm maybe because the border bill that they want to pass actually say it would allow 5000 migrant in per day lol that do not sound like a serious border bill,2024-10-14,DJT,1
TreasureBonanza,they do not because 28 of they support it maybe even more that do not admit it in the survey its really crazy to act like the party that s pro democracy and support this,2024-10-14,DJT,1
Btcinvestoram,trump may win   washington if poll be any guide and there be many question about they republican presidential nominee donald trump be in well shape now than he be at this time in 2020 and in his win white house campaign of 2016 yes trump trail democratic presidential nominee kamala harris in most poll but the allimportant caveat be that he s down against the incumbent vice president by small margin than he face in his first two general election both of which see he score higher with actual voter than the one who respond to pollster,2024-10-14,DJT,3
Stocktrader1234,djt still have some train thinking he win 2nd term,2024-10-14,DJT,3
Chico_the_Dolphin,how do you explain trump and maga gop kill a comprehensive bipartisan border bill so they can use the issue as a political weapon its okay soon well have actual adult run our country again,2024-10-14,DJT,4
SammyStocks22,kennedy be a democrat and I believe he be an awesome president I be a trump supporter and not a republican party supporter but it should say something to everyone when people actively try and off someone,2024-10-14,DJT,5
yamahagriz700,200 day move average on the yearly have this at 35 just say,2024-10-14,DJT,3
Justtakingprofits,take the real thug up the a o you nasty b you,2024-10-14,DJT,5
humberto,take politic aside I m here to make money if trump lose the election on nov 5 how much would this stock fall,2024-10-14,DJT,1
SammyStocks22,another assassin geez I wish democrat would come out in full force and disavow this kind of shit,2024-10-14,DJT,1
Justtakingprofits,the thug come in your ao be go to to be presidente,2024-10-14,DJT,5
Justtakingprofits,my trigger please foo,2024-10-14,DJT,1
Jadam8,open up at 30 please,2024-10-14,DJT,1
TreasureBonanza,who need ai when you get the real thing lol,2024-10-14,DJT,1
Gibby33,how do you explain the million of illegal alien that the democrats welcome into our countryillegally,2024-10-14,DJT,1
Wuptich,open 2627 usd,2024-10-14,DJT,1
Justtakingprofits,lie cheat or steal the republican way would you expect anything other then that,2024-10-14,DJT,1
Darkpool4u,orange man suggest interment campsfor all those that oppose himputin have volunteeredto supply advisor,2024-10-14,DJT,1
SpencerF,sorry lib the great depression have be cancel,2024-10-14,DJT,1
Stocktrader1234,its go to be like 4th of this jan 6th the sound of popping will be head come out their rear end mark your calendar the train be just around the bend,2024-10-14,DJT,1
Max22,make america healthy again,2024-10-14,DJT,5
BigDaddyBoss,they be in full blow panic and desperation tds at its maximum strain start the na na na na na na na na hey hey hey good bye clock be wind down the end in three week she have no chance,2024-10-14,DJT,1
Darkpool4u,right wing world leader aim to turn cbsinto anotherrt plan have approval of all we right wing oligarchssimilar to what happen to twitter,2024-10-14,DJT,1
Chico_the_Dolphin,if you do not take the advice of 40 out of 44 expert in their field no matter the subject you probably have for s,2024-10-14,DJT,3
Monn1985,already 3 up in the overnight market now tomorrow will be a big day folk and until november 5th,2024-10-14,DJT,5
Noobsaucer,its incredible how many iran and north korean funded troll post here pretend to be americans say a lot,2024-10-14,DJT,5
allstarcharts,look at industrial on an equallyweighte basis make new alltime high relative to the equallyweighted sp500 new high score be that bad,2024-10-14,DJT,2
DeadcowX,again by wen,2024-10-14,DJT,5
Gibby33,you know you re in a cult when you think let million of illegal alien across the border in a clear effort to destabilize the united states of america be ok,2024-10-14,DJT,2
22Shares,come from the person who tell we biden be fine do this mean we ve move on from the taxis now,2024-10-14,DJT,3
swingprotrades,defend scum kamala policy you libtard,2024-10-14,DJT,1
ForeRight5,yea I have a question do you know you re in a cult and just not care or be you unaware,2024-10-14,DJT,1
WeedHoppa,and what do we call this fat tub of lard,2024-10-14,DJT,5
Trumpisourlastchance,only thing kamala harris have in common with great woman leader be she s a woman nothing else and even that be questionable,2024-10-14,DJT,5
Gibby33,gonorrhea victim,2024-10-14,DJT,1
Stocktrader1234,when djt 1st campaign he say that do not need anyone money fast forwardhe just take it the one he take it from complain the most the rich sure do not need a tax cut anymore,2024-10-14,DJT,1
ThinkYouCan,what trump do to his supporter in the desert after the coachella rally be what hell do to america he do not give a fuck about you,2024-10-14,DJT,1
ThinkYouCan,trump leave his supporter strand in the desert,2024-10-14,DJT,1
lombardo141,so maga claim biden be deny hurricane relief to red state which be a lie but at the same time trump say he will deny assistance to california if there be a fire and silence from maga some even cheer and when we say trump be the one spew hate and violence they close their ear amazing,2024-10-14,DJT,1
blake2349,this will probably touch b4 election,2024-10-14,DJT,3
FingerlessRage,well third strike for the dem today,2024-10-14,DJT,5
PatsOfButter,the next three week will target age mental capacity and poopy pant,2024-10-14,DJT,2
Justtakingprofits,fuesad,2024-10-14,DJT,3
TestacularTommy,market look open tomorrow,2024-10-14,DJT,5
SopranoTony,this be really what trump need to do to win would be do it,2024-10-14,DJT,5
PatsOfButter,soon,2024-10-14,DJT,4
Justtakingprofits,worthlesspos,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,I believe you you be there ill take that number glad you re safe be it true the return trip bus be few and far between that s the story I m get,2024-10-14,DJT,1
Justtakingprofits,woman laugh at his p too,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,keep try you ll maybe one day get something right and at least the bulk of the rescue plan benefit go to average americans oh but magat only like socialism in florida right lmao,2024-10-14,DJT,1
biasedOne,so the guy who want to put illegal immigrant and his opponent to death be not a fascist interesting also he shit his pant so,2024-10-14,DJT,3
lombardo141,a couple of republicans bias poll and maga think they wine its go to very interesting in a few week a convict felon that poos in his pant sell chinese make bible and watch sell crypto and milk his fan for money how this election be close be insane maga definitely not a cult,2024-10-14,DJT,1
SopranoTony,this how be trump could win trump could literally get onto kick or rumble and live stream live in 3 state not his own with his supporter who make under a year for 3 night each so he say with a family in north carolina for 3 night he stay with a family in georgia for 3 night he stay with a family in pennsylvania for 3 night he wake up cook clean help out with chore bro he would win in 3 second honest to god stream it its game over,2024-10-14,DJT,1
Kream,bro it be a huge field in the middle of nowhere the parking lot be 4 mile away and we be bus to the rally site the field do not have a capacity limitit be just a big open space where trump give his speech,2024-10-14,DJT,1
PatsOfButter,maga who could come out against trump that would change your opinion to answer your question for I if obama and biden come out and say do not vote for kamala she s a threat to democracy I would not vote for she,2024-10-14,DJT,1
blake2349,I just do not see loyal bull sell I do not see loyal dem cover short either lol,2024-10-14,DJT,1
All4thedough,the rally from to in november will be the problem be this stock be worth more if he lose,2024-10-14,DJT,3
CryMeATicker,sick of taxpayer have to pay for all these incarcerate republiban criminal,2024-10-14,DJT,1
Justtakingprofits,yup rogan have a part for trump everyone be come in trump,2024-10-14,DJT,5
channelsurfer,on the overnight,2024-10-14,DJT,4
channelsurfer,the next endorsement,2024-10-14,DJT,5
yamahagriz700,30 this week,2024-10-14,DJT,5
LogicalTrading,then,2024-10-14,DJT,2
lombardo141,keep sip the cope,2024-10-14,DJT,3
Justtakingprofits,young toothpaste le esfool,2024-10-14,DJT,3
TreasureBonanza,imagine be so brainwash that you actually think the person kamala who cast the tiebreake vote for the american rescue plan which spike inflation to multi decade high will lower cost,2024-10-14,DJT,1
CryMeATicker,its the nazi that surround he like childhood permanently damage vance that represent the real enhance threat,2024-10-14,DJT,1
onesurfed,consider the history of coachella and bracero program or migrant labor and its existence at the core of the region prosperity its rich that trump want to deport people or give they 10 year in prison 20 year next time and death the third time I say same for trump on any visit to california,2024-10-14,DJT,1
Stocktrader1234,100000 he say that but you do check the art of a con be to have other believe it carry it actually believe it djt have now be fact check for over 4000 lie,2024-10-14,DJT,1
Max22,russell brand just hear robert kennedy jr describe how he will revolutionize american healthcare and annihilate big pharma no wonder he be censor and attack he could truly change america,2024-10-14,DJT,5
BigWurm,this be what they re buy number from june 2024 net income 1637 m,2024-10-14,DJT,5
MrWiseMan,game on,2024-10-14,DJT,5
Chawkes,should not that be don be shit his pant and smell really bad new product for when you smell like trump buy this,2024-10-14,DJT,1
swingprotrades,here be the policy of flip flop lie scum kamala defend her libtard,2024-10-14,DJT,1
Max22,a message from robert f kennedy jr there s nothing more profitable than a sick child insurance company hospital big pharma they all make money when a child have a chronic disease the early a kid get sick the big the profit,2024-10-14,DJT,1
DeepValueFinders,they be throw up hail mary like no other and its fall flat as no one believe the dem media propaganda lie anymore no one care about jan 6 whoever be advise kamela campaign be give her bad advice,2024-10-14,DJT,1
Max22,whistleblower expose lyme disease as potential bioweapon in interview with robert f kennedy jr,2024-10-14,DJT,4
Justtakingprofits,ya that s the ticket you fn loser pos loyalty go e wrong,2024-10-14,DJT,1
Superdog808,this guy just lie on the daily and you guy be totally okay with it for some reason he just make shit up,2024-10-14,DJT,3
Max22,start the nuremberg trial now,2024-10-14,DJT,5
Justtakingprofits,yup shit out and shit out be just that shit,2024-10-14,DJT,1
blake2349,this be probably about to run uncle don be close strong kamilla be lose momentum,2024-10-14,DJT,1
CryMeATicker,yep loser go to lose,2024-10-14,DJT,1
Stocktrader1234,california have stiff gun law ammo gun can not be transport load by any civilian let cut the drama djt will sell more unless merchandise that s make in chinamaga will be complain more about the cost of good,2024-10-14,DJT,1
allstarcharts,this week close at new alltime high relative to the dow jones transportation average I ve notice most people do not realize that uber be add to the dow transport in february when they kick out jet blue,2024-10-14,DJT,3
CryMeATicker,trickle on theory,2024-10-14,DJT,5
PatsOfButter,clip of trump soil himself,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,in fairness I would say wayne football injury that keep he out of the nfl have something to do with it don felon play baseballnot well,2024-10-14,DJT,3
Jumpytermite,if you guy love he so much why do you keep try to shoot he,2024-10-14,DJT,5
Justtakingprofits,indeed,2024-10-14,DJT,5
Justtakingprofits,proof foo,2024-10-14,DJT,5
onesurfed,let all invest in dementia what could go wrong,2024-10-14,DJT,1
Max22,must watch kari lake be absolutely crush this debate this almost be not even fair,2024-10-14,DJT,1
CryMeATicker,with a cult that buy chinese bible and chinese sneaker anything be possible at least until november then springtime go to be over bigly so bigly,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,15k capacity but 14989 be there illegally,2024-10-14,DJT,1
Justtakingprofits,not that number of sperm want to reproduce another trump be you kid I,2024-10-14,DJT,1
Max22,be go to hire 10000 more border hero,2024-10-14,DJT,1
Justtakingprofits,welp a lot have dump at a low price when be fface go to dump,2024-10-14,DJT,2
CryMeATicker,interesting fact john wayne and cheetolini have something in common beside be hollywood fictional creation during wwii everyone volunteer lie about age and disability to get in the fight but old johnny get a butt load of deferment and never serve,2024-10-14,DJT,3
Kream,hater will say only 4500 people attend the trump rally while trump claim it be 100000both be wrong I be there and the actual crowd be over 30000 the rally take place just outside coachella a city of roughly 42000 people about 28 mile southeast of palm spring for those who do not know coachella valley be a remote desert area so draw more than 30000 people there be a major turnout especially give how isolated the location be trump visit california for campaign fundraising and to show support for republican candidate in key house race,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,no,2024-10-14,DJT,1
Justtakingprofits,I have toothpaste what do that mean,2024-10-14,DJT,5
RenderOut,hey I know you guy be all busy argue like low quality bot but I just need to know if this be go to hit this week or not let I know thank,2024-10-14,DJT,1
toremySo,trump vance 2024,2024-10-14,DJT,5
Yieldmaxdefiantthereal1,sum it up I think,2024-10-14,DJT,5
Yieldmaxdefiantthereal1,yes he be,2024-10-14,DJT,5
TreasureBonanza,the real threat to democracy,2024-10-14,DJT,5
Max22,longtime democrat donor bill ackman sound the alarm and list 33 bidenharris and democrat policy that will destroy america from within,2024-10-14,DJT,5
Yieldmaxdefiantthereal1,I m think as he get old and more senile soften up wrong choice to protect,2024-10-14,DJT,2
swingprotrades,scum kamala have an app for illegal migrant to use to help illegally cross the borber vote scum kamala out,2024-10-14,DJT,1
howardlindzon,thank to methink,2024-10-14,DJT,5
RunBMC44,be that diaperdon again,2024-10-14,DJT,5
allstarcharts,trannie hit new 52week high,2024-10-14,DJT,3
Justtakingprofits,how that thug situation come along,2024-10-14,DJT,5
Kilroy_was_here,everyone stop make fun of trump wear diaper and shit himself the man be nearly 80 year old and clearly go senile he can not help it,2024-10-14,DJT,1
Justtakingprofits,what happen to bend over,2024-10-14,DJT,1
w01fgr33n,hi maga how be you you do not have to take america back because it have always be yours america belong to every us citizen no matter who be in office,2024-10-14,DJT,5
DeadcowX,come soon trump brand diaper your gunna need it when everyone dump out their load trump take a loan out I his share as collateral which you will not see in the report until way later,2024-10-14,DJT,5
Stocktrader1234,the upper class get their tax cut ok now the middle class those enter the middle class can have tax cut upper class cut expire next year anyway any complaint on this mean those cut be just not appreciate a waste to pay on the national debt there a lot of young people that will appreciate this I promise,2024-10-14,DJT,3
Justtakingprofits,when reality set in and loyalty end just another cult,2024-10-14,DJT,5
Max22,worsen geopolitical condition could have farreaching effect on human history jpmorgan ceo,2024-10-14,DJT,2
Fragernockling,here be my advice to voter forget party allegiance which candidate do this amazing speech sound like then vote for the other one in november,2024-10-14,DJT,1
Max22,donald trump say he s do the joe rogan podcast,2024-10-14,DJT,5
CryMeATicker,check in on satan workshop how s the battle between good and agolf twitler evil go,2024-10-14,DJT,5
charlottecorday,illegal just have to love we and be kind to we all,2024-10-14,DJT,1
onesurfed,wanna blame hippie in the 60 blame yourself in 2024 just skip to 154 its you,2024-10-14,DJT,1
ycbig176,melania be only 54 year old she know this old nasty dude be go to be dead shortly and she can continue with her life that we all know she be involve in get pic on my phone lol,2024-10-14,DJT,5
swingprotrades,scum kamala give taxpayer fema money to illegal migrant now there be no money for the taxpayer hurricane victim vote scum kamala out,2024-10-14,DJT,1
Yieldmaxdefiantthereal1,you know its bs when it mention trumps afghanistan lmao,2024-10-14,DJT,1
PrincessKissyface,exquisite english nail it,2024-10-14,DJT,5
MisterTim2020,common practice to release your tax record when you re run for president trump refuse because his cpa cook the book for he multimillionaire who pay zero taxis not right the guy be scum period,2024-10-14,DJT,1
PotionX1900,03,2024-10-14,DJT,5
w01fgr33n,this system do not work unless someone be in the sucker seat at all time when they get rid of all the migrant someone have to go in the sucker seat and guess who it will be all the sucker who vote for trump,2024-10-14,DJT,1
Justtakingprofits,the ignorant toothpasteless wonder of the world,2024-10-14,DJT,5
ycbig176,can you imagine what go through melanias mind when this old dude come into her room and have to remove his depend diaper that s full of piss and shit because he stand at the podium for two hour talk nonsense now he want she to make trump happy again disgusting,2024-10-14,DJT,1
Addictedtogod,tim waltzs family support trump the independent candidate support trump elon support trump tulsi support trump but cnn and the view say he s dangerous so you want harris okie dokie,2024-10-14,DJT,1
