Username,Comment,date,sentiment,Ticker
thewolfoflancaster,at an event to commemorate the life lose during the oct 7 attack in israel trump show that he can be somber and presidential just kid he play the ymca and dance because he do not actually give a shit about israel its just another campaign event for he what a shameless clown,2024-10-08,1,DJT
bigtex66,let I know if you like or dislike this photograph of a presidential candidate,2024-10-08,1,DJT
Jumpytermite,stop lie bearish,2024-10-08,1,DJT
Chino310,stop be so sensitive,2024-10-08,1,DJT
BEWAREOFTHEDOG,yeah elon you sure do help the,2024-10-08,5,DJT
Not_A_Trumper,careful bull you be be overconfident in your cult leader bearish,2024-10-08,5,DJT
straightfire008,oh wow they already have beef you should see that clip bill must have be lick his chop back in october 2023 kamala harris scoff at 60 minute bill whitaker parlor game about whether or not joe biden would make it to election day bullish,2024-10-08,1,DJT
Stonksman24,88 m share short today bullish,2024-10-08,1,DJT
Gibby33,you still do not click alabama blue its go to be a nail biter lol harris be toast,2024-10-08,1,DJT
Marcbullish,trump say today we have a lot of bad gene in our country right now hitler say that,2024-10-08,1,DJT
BEWAREOFTHEDOG,where s or 50 or,2024-10-08,3,DJT
Fastruns17,get em trigger orange corn candy,2024-10-08,5,DJT
andreingramPhD,the fact that kamalas father be name donald j bullish,2024-10-08,1,DJT
Chino310,bullish,2024-10-08,1,DJT
BigLou_222,its funny when democrat hear something that they know be bad they automatically call it false well this be what I say to you own it bitch and suck a bag of dick,2024-10-08,1,DJT
BEWAREOFTHEDOG,just like elon say if dump do not win he s fkkkkkd take this elon you re fkkkkkkkkd,2024-10-08,1,DJT
kamalathegreatborderCzar,just watch the first 10 minwow unless the libtard can find away to knock off djtliterally she be toast,2024-10-08,1,DJT
DoggyDoc,hey you all be back up to a 55 loss in 6 month get em bull bearish,2024-10-08,1,DJT
Gibby33,lol why do not you click alabama blue while you re at it harris have no chance that be why she be go to do interview she will not burden by thing that have be,2024-10-08,1,DJT
Trader9955,they just play clip on cnn she get absolutely roasted and be leave speechless dailymailcouknewsarticl bullish,2024-10-08,1,DJT
Tuck_Frump,hi I m biglou from the short bus and I believe everything bearish,2024-10-08,1,DJT
BEWAREOFTHEDOG,be realistic elon or anyone can not help dump he have no chance in hell be our next president the more he open his mouth the more the fly out,2024-10-08,1,DJT
Tuck_Frump,do you just live in a cosplaying fantasy world bearish,2024-10-08,5,DJT
Fastruns17,take it back to bearish,2024-10-08,1,DJT
Bat_Masterson,test,2024-10-08,5,DJT
Tuck_Frump,democrats be go to win by a landslide bearish,2024-10-08,1,DJT
Joshkarkio,this coming weekend at mar la go,2024-10-08,5,DJT
Mishka1,if we have a windfarm in the gulf face west we could have blow this hurricane back to mexico which congresswoman most likely to say this,2024-10-08,1,DJT
Fastruns17,omg the election be steal,2024-10-08,1,DJT
ThunderLips22Maxi,if kamala be a man faramir be the usa get all these bureaucrat out of power corrupt leach bullish,2024-10-08,1,DJT
jaydeedoo,hecwill pull out his magic sharpie and save the day,2024-10-08,5,DJT
straightfire008,bill whitaker be a beast nice interview,2024-10-08,4,DJT
CarlBnas,60 minute be not serious enough for you you all find the dumb shit to complain about it do not matter how many interview or with who you ll find a way to complain meanwhile donald get his ass kiss by dr phil and ramble on the phone with foxnew and you do not complain,2024-10-08,1,DJT
BigLou_222,florida be about to be hit with a cat 5 hurricane what be kamala and biden go to do to help americans nothing because they spend all legal aid to migrant thank get for trump,2024-10-08,1,DJT
S2b,mtgs magical weather machine be on point again noaa noaa noaa,2024-10-08,5,DJT
Fastruns17,an this idiot talk about cat and dog and immigrant illegal alien come for your job fema vote against help people anyways get a life bearish,2024-10-08,1,DJT
jaydeedoo,I encourage you to watch the trump 60 minute interview,2024-10-08,5,DJT
CarlBnas,this fe goofball have fun everybody,2024-10-08,5,DJT
biasedOne,all this chart prove be that you idiot be bad with your money consider you re here I think I m right bearish,2024-10-08,1,DJT
Tuck_Frump,look at I I can click on state dishonest moron bearish,2024-10-08,1,DJT
BigLou_222,democrats act like bitch when there cornered kamala have sell out america to the deep state evil bitch,2024-10-08,1,DJT
straightfire008,I strongly encourage everyone to go to social medium and watch the kamala interview on 60 minute bullish,2024-10-08,5,DJT
Donald_Dwac,I release my short and embrace your green power the bull charge and I now follow may my trade rise with the rally my loss turn to wisdom and my portfolio grow strong I honor your strength trust in your path to prosperity so it be speak bullish,2024-10-08,5,DJT
S2b,so how many of those election denier think milton be just more fake news,2024-10-08,1,DJT
Trader9955,go to be the easy presidential win in modern day history bullish,2024-10-08,5,DJT
Stocksrockman,I ve watch again tomorrow look promise for dbgi and the other mention here bullish,2024-10-08,1,DJT
KimJongTrumpov,remember when all those iowa state fan be give you the middle finger and then you go to the georgia alabama game so you could pretend that the crowd be cheer for you bearish,2024-10-08,1,DJT
biasedOne,you guy be literally cry because your fat orange chicken master be go to get fact check during a debate you guy can not even tell the truth for 90 minute and it scare you to know that the even dumber version of yourself might learn the truth bearish,2024-10-08,1,DJT
Fastruns17,good bye florida hello hurricane milton bearish,2024-10-08,5,DJT
Fastruns17,the nerve of fox news tell this fib bearish,2024-10-08,5,DJT
TechTrader17,you be weird bearish,2024-10-08,5,DJT
Donald_Dwac,dear I have try to resist and the market have humble I no long will I short in a sea of green grant I the patience to follow your climb the courage to hold my position and the wisdom to learn from my loss let my future trade ride your wave and my account grow with your strength amen bullish,2024-10-08,5,DJT
Donald_Dwac,dear I once stand against you hope for red where only green could flourish now I see the folly of my short and ask for the wisdom to trade in step with your powerful rise may my trade be long and my gain be plenty as I follow your bullish path for in your surge there be victory amen bullish,2024-10-08,5,DJT
Chief_Beachbum,desperate people text people 4 state away,2024-10-08,1,DJT
CarlBnas,harris be not the president and republicans in the house love to vote no on disaster aid what s up with you and all the lie,2024-10-08,1,DJT
Bullish6912,these candidate suck in general the government be a joke we all know it however way well than majority of country out there and always will be wrestle be real ojs glove fit and tyson will take the kopay day vs jake paul unfortunately what a world we live in trump 2024 oh yeahsam darnold be a beast all of a sudden and viking be 50wtf bullish,2024-10-08,1,DJT
andreingramPhD,fed pump bullish,2024-10-08,1,DJT
Donald_Dwac,dear in my short I have find nothing but defeat now I lie they down and seek your guidance to follow the bull charge may my trade grow with your strength my loss become lesson and my future be bright with green no more shall I fight the rallyonly follow it amen bullish,2024-10-08,5,DJT
jaydeedoo,how be the trump 60 minute interview,2024-10-08,5,DJT
BigLou_222,kamala have bankrupt fema she spend all the money on illegal immigrant and nothing leave for americans she s a disgrace and she want vote for president fuck no who s stupid enough to vote for she,2024-10-08,1,DJT
Donald_Dwac,dear I once bet against you but your strength have humble I no more shall I seek red in a world of green let I follow your bullish charge and may my trade flourish in your unstoppable climb grant I the wisdom to avoid short the patience to wait for gain and the courage to trust your rise amen bullish,2024-10-08,5,DJT
BigLou_222,kamala have bankrupt fema she give all the money to illegal immigrant and americans be out on the street and she want to be vote as president fuck no,2024-10-08,1,DJT
Opik_Oort,oh my bullish,2024-10-08,1,DJT
Donald_Dwac,oh powerful rally you have show I that fight against you only bring defeat I surrender my short and accept your charge let I ride with the bull leave behind my loss and mistake may my future be fill with gain my trade align with your strength and my lesson learn through green amen bullish,2024-10-08,5,DJT
Donald_Dwac,dear market you have show I the futility of short in a world of bull let I no long fight against your strength but instead ride your wave of green may I find peace in your rise and wisdom in my loss guide my trade to align with your momentum and let my short be a thing of the past amen bullish,2024-10-08,5,DJT
CoIumbo,when will the liberal get nervous about their short and make this short squeeze to the moon it look like that datum be make they nervous bullish,2024-10-08,1,DJT
straightfire008,she get hit hard on let in all the immigrant and would not answer 3 time why she let so many in her answer on israel be not even coherent she be completely fall apart in front of we bullish,2024-10-08,1,DJT
Gibby33,I very much appreciate the harrisbiden administration I think the good lord send they to wake america up they have be so horrendously bad it make jimmy carter presidency look good just like after carter reagan reagan bush so will be after harrisbiden trump vance vance harrisbiden thank you for be so horrible,2024-10-08,1,DJT
ThunderLips22Maxi,do not our veep work at the angel beach location back in the day think that s where she meet montel bullish,2024-10-08,1,DJT
Stocktrader1234,djt have truly lawyere up all the way to the supreme court what s he hide,2024-10-08,1,DJT
StockRavingMad,I m sure donald will nail it wait whathe refuse to be interview bearish,2024-10-08,1,DJT
entx,I kind of disappointed in the hurricane victim four day without power and all they can do be gripe maybe vance have a point defund fema,2024-10-08,2,DJT
Stocksrockman,give it a watch and give a follow bullish,2024-10-08,1,DJT
straightfire008,wow she get desperate and agree to a 60 minute interview tonight the interview be literally end her campaign bullish,2024-10-08,1,DJT
Donald_Dwac,I come to you hat in hand for I have short and be crush like a tiny bug under the bull mighty hoof I think I could outsmart you time your fall like a probut instead you give I a frontrow seat to the green show my short do not stand a chance and now my portfolio look like a sad meme I promise to stop bet against your rise and to stop pretend I know what I m do let I ride the bull next time instead of getting trample amen bullish,2024-10-08,1,DJT
insiderfinancial,new video cover on watch for tuesday trump pull ahead in bet market 19 float short its candidate for spinal muscular atrophy meet its primary endpoint in a phase 3 trial offering afterhours squeeze the short on positive shipment datum low float with lot of chatter tonight on stocktwit have a great tuesday everyone bullish,2024-10-08,1,DJT
TheGreatGreatBondini,brilliant just brilliant,2024-10-08,5,DJT
Donald_Dwac,I admit my defeat for I foolishly try to short your power in my arrogance I think I could stand against the bull but your rise be relentless and my short crumble beneath your surge I confess my misjudgment think I could time your fall only to be sweep away by your strength from now on I will follow your path trading in harmony with your green tide may my future trade be wise and my loss serve as lesson welllearne I surrender to your relentless climb amen bullish,2024-10-08,1,DJT
IndicatorGator,watchlist for 8 oct low float high volume ticker not investment advice recommend stop loss when green take profit 5 to 20 viri usgo agfy and still swinge with since around support resistance vwap and rsi be your friend impatience and greed be not your friend hope everyone snag some profit,2024-10-08,1,DJT
KimJongTrumpov,its over for maga bearish,2024-10-08,2,DJT
Y2X,if you deny climate change you should not be surprised when your home get turn into beach front property as trump say bullish,2024-10-08,1,DJT
Stocktrader1234,the face of fearand a fart that nauseate the bald guy,2024-10-08,1,DJT
Mishka1,after this be get big mac yay,2024-10-08,3,DJT
Trekki,good news independent voter be get tired of trump hate and violence bearish,2024-10-08,4,DJT
sKamalaRCX2017,interesting bearish,2024-10-08,4,DJT
ForeRight5,its down 40 in 3 month yay bull,2024-10-08,1,DJT
secondz2late,bearish,2024-10-08,4,DJT
Stocktrader1234,problem in the supreme court,2024-10-08,1,DJT
jaydeedoo,who win the 2020 election how d that red wave you be promise work out for you in 22 predict snow every day and you will be correct at some point,2024-10-08,5,DJT
TradesBB,medium hype of kamala to give she a chance,2024-10-08,4,DJT
Trekki,independent voter want kamala harris for president bearish,2024-10-08,1,DJT
Max22,tucker carlson elon musk elon musk be all in 000 elon musk be all in on donald trump 635 provide starlink to victim of hurricane helene 922 if trump lose this be the last election 2149 the epstein and diddy client list 3338 vaccine 3549 the movement to decriminalize crime 5022 gavin newsom 5311 europe decline birthrate 5702 we need religion 10804 why be there so much antihuman message 11933 ai and the woke mind virus 14301 musk role in a trump administration includes pay partnership bullish,2024-10-08,1,DJT
Trekki,independent will decide who will be president majority of independent do not want a rapist and a felon to be president bearish,2024-10-08,1,DJT
jaydeedoo,be that you laura loomer,2024-10-08,5,DJT
Donald_Dwac,forgive I market for I have short I bet against your mighty green surge thinking I could outsmart the bull and now I stand here with nothing but loss I confess my foolishness believe I could win where so many have fail from this day forward I vow to follow your rise leave short behind I let my portfolio recover and may my trade flow with the rally not against it amen bullish,2024-10-08,1,DJT
KimJongTrumpov,listen to this racist clown he know trump be lose big so he start show who trump supporter really be a bunch of racist pos scumbag bearish,2024-10-08,1,DJT
entx,bad gene fortrump,2024-10-08,1,DJT
perennialperikneeum,here in the untied state of avarice this be a fact and it be repulsive,2024-10-08,1,DJT
CoIumbo,hillary be still salty about 2016 she be suppose to be the first woman president if you think she s go to stand idly by while kamala who be not even elect receive that honorwell you simply do not know hillary she be foreshadow a campaign derailing truth nuke that will be leak by her camp this month bullish,2024-10-08,1,DJT
TechTrader17,yes help he see the light lord amen bearish,2024-10-08,5,DJT
Max22,world premiere line in the sand 2024 official trailer james okeefe debut film undercover journalist james okeefe go to the front line of the migrant industrial complex use hidden camera and raw testimonial okeefe reveal the shocking reality of the us border crisis like never before mexican freight train cartel tunnel and we fund child detention camp watch this grip expos of a corrupted system that demand change line in the sand premiere october 10th exclusively on the tucker carlson network visit bullish,2024-10-08,5,DJT
Trekki,do not forget to donate to kamala harris campaign for president we do not want a rapist felon and a neo nazi as president bearish,2024-10-08,1,DJT
SpencerF,so dam close to fix this shit all people have to do be vote correctly right bullish,2024-10-08,1,DJT
Gibby33,there be a time in the recent past when ohio be a swing state now solidly red there be a time in the recent past when florida be a swing state now solidly red pennsylvania be become a red state virginia be next bullish,2024-10-08,1,DJT
S_Franconi,kamala harris open up 16point lead over trump among independent poll bearish,2024-10-08,4,DJT
PatsOfButter,our grandparent kill nazi jews be to blame if I lose trump we get a lot of bad gene in our country right now trump kamala use to be black trump poison the blood of our country trump,2024-10-08,1,DJT
WallStRider,when trump win the dem will need lot of diddy lube bullish,2024-10-08,1,DJT
Stocktrader1234,china like trump tariff plan now china can raise the price on incoming merchandise leader just the art of deal america away,2024-10-08,5,DJT
Max22,what can we the people expect to learn from james okeefes recent investigative journalism film line in the sand on the government fund on the illegal alien crisis bullish,2024-10-08,5,DJT
channelsurfer,ping 1910 on the overnight bullish,2024-10-08,5,DJT
tikibar51,david axelrod asheville be a blue dot and blue dot voter be upscale and will find a way to vote you could not make this chit up dude must have no human conscious bullish,2024-10-08,1,DJT
Stocktrader1234,djt have poison the blood of america with help,2024-10-08,5,DJT
HoeBiden420,next president bullish,2024-10-08,1,DJT
KimJongTrumpov,and you actually believe he everything he say be a lie why would anybody believe he about project 2025 bearish,2024-10-08,1,DJT
TechTrader17,finally someone on stage with this lunatic that outdo his stupidity bearish,2024-10-08,5,DJT
PowaHowa,fact kamala harris will be our next president if I be wrong I will donate to the heritage foundation and I m not one bit worried at all,2024-10-08,5,DJT
MrWiseMan,word of advice to anyone who s short you well cover tomorrow or you be fuck bullish,2024-10-08,1,DJT
Stocktrader1234,these leader or just the help that destroy the gop,2024-10-08,5,DJT
TreasureBonanza,trump have disavow project 2025 like 20 time now lol why do you guy continue to push this blatant misinfopropaganda,2024-10-08,1,DJT
LogicalTrading,amen bullish,2024-10-08,1,DJT
TreasureBonanza,funniest thing I ve see on here bullish,2024-10-08,5,DJT
KimJongTrumpov,that s not even half of it trump be the one who give all those vehicle and equipment to the afghan army which the taliban take over after trump free their leader and then he tire to blame biden what biden leave be whatever be leave over that be not give to the afghans and they take all the weapon and nav system off the vehicle and leave they useless vehicle that the afghans can not repair without part from the us they never plan on bring any of it back in the first place this have be happen since ww2 most of it be 20 year old beat up hummer that the american army would never re use even if they bring they back they would be scrap or sit in some boneyard it cost less to build new one than it do to bring all of that back again another case of trump blame someone else for what he do bearish,2024-10-08,1,DJT
Donald_Dwac,god grant the short enough courage to open their notification and read margin call without shed a tear let they answer the call with calm and perhaps a deep breath of regret amen bullish,2024-10-08,5,DJT
LogicalTrading,bullish,2024-10-08,1,DJT
straightfire008,that s such a fine group of man and woman good people do not you think bullish,2024-10-08,5,DJT
Trekki,oh boy texas be now in play for kamala harris bearish,2024-10-08,5,DJT
Max22,bullish,2024-10-08,1,DJT
MrWiseMan,go way higher bullish,2024-10-08,1,DJT
MrWiseMan,bear be in a rough spot our team be go to be slap that ask all night and all day tomorrow watch this bullish,2024-10-08,1,DJT
LogicalTrading,another example of a woke failure and incompetency by a dei lesbian hire like our press sectary kjp the defence force say the exact cause of the grounding be unknown and this will need further investigation defence minister judith collins tell medium in auckland there will be a court of inquiry launch to establish why the ship run aground catch fire and then capsize bullish,2024-10-08,1,DJT
AndrewLonggg,elon musk tell tucker carlson ufos see by we military pilot be top secret classify weapon program alright that s it elon be the one make these nobody can tell I otherwise,2024-10-08,5,DJT
Stocktrader1234,fear,2024-10-08,1,DJT
havacubepunch,overnight pop baby bullish,2024-10-08,1,DJT
Trekki,I m hear that texas may go for kamala harris due that abortion ruling a landslide win for kamala harris bearish,2024-10-08,1,DJT
Phaws,a felon can not vote but can run for president be this a fact bearish,2024-10-08,1,DJT
Civella,go straight to hade,2024-10-08,1,DJT
