Username,Comment,date,Ticker,sentiment
Stockcreeper01,bullish,2024-10-11,DJT,1
Yoshiepie,yeee bullish,2024-10-11,DJT,1
rookieeram,any news,2024-10-11,DJT,1
buy_lowish,bullish,2024-10-11,DJT,1
Helmholtz__Watson,tomorrow maybe,2024-10-11,DJT,3
yamahagriz700,whoa bullish,2024-10-11,DJT,1
crooner72,science prove there s always a creator you can not get something from nothing now let hear but but but,2024-10-11,DJT,4
no_cry,tmr bullish,2024-10-11,DJT,1
channelsurfer,next leg up incoming bullish,2024-10-11,DJT,1
Your_next_millionaire,donald trump party,2024-10-11,DJT,5
SillyStrings5150,actually you re the fool science by design do not ever prove anything science be in a constant state of learn evolve as more information become available so no science have never prove there be a god to expand on that statement to date nothing in science point to any evidence of god and there be no current indication that anything will I do not have a problem with religion provide it do no harm to anyone which be difficult as a qualifi since nearly every modern religion have harm million through its profound arrogance but I do have an issue with you spread lie bearish,2024-10-11,DJT,1
Gibby33,what will the war monger liberal try and pull give they be clearly lose the election,2024-10-11,DJT,1
Jokerjoker,demorat we love arnold schwarzenegg yep a neo nazi that be not bear in america,2024-10-11,DJT,1
Cbdcba,trump can show what a philanthropist and gain voter by open mar a lago as a shelter for those misplace but he maybe embarrass by the stench of ketchup and they stumble upon classify document bearish,2024-10-11,DJT,1
PeterLynch_IsBack,ok commie bullish,2024-10-11,DJT,3
swingprotrades,kamala want destruction and arson and burning and loot she raise money to get these criminal out of jail to continue the destruction vote this scum out bullish,2024-10-11,DJT,1
m5pmc,the less talent they have the more pride vanity and arrogance they have all these fool however find other fool who applaud they erasmus 1509 bearish,2024-10-11,DJT,1
Yoshiepie,bullish,2024-10-11,DJT,1
CoIumbo,its a big club that play the plebs against each other the elite continue to steal taxpayer dollar as they play the game notice how they all leave office worth million and billion even aoc will probably have million when she leave office as long as she follow order from the top,2024-10-11,DJT,1
OrangeDirt,son I notice you do not include gas price on your chart what you fail to understand be obama hand trump an economy on fire trump completely screw it up example when trump dump 8 trillion into the economy that instantly shoot home land and everything else up in cost because trump deflate the us dollar value biden have manage to reduce the national debt by 15 trillion in 4 year if you want price down us national debt need to go down so the us dollar value increase trump a blabber fool bearish,2024-10-11,DJT,1
Jokerjoker,demorat we love liz shady and chris krispy creme,2024-10-11,DJT,1
1UpOnWallStreet,this be who the dem want for us president lol bullish,2024-10-11,DJT,1
Jokerjoker,ask yourself this clinton and bush be good friend,2024-10-11,DJT,5
Jokerjoker,ask your self this demorat want busch and dick shady behind bar now they love they what s wrong with that picture,2024-10-11,DJT,1
CoIumbo,not true trump tell his follower to protest peacefully democrats tell their follower to burn loot and murder and that there should be blood in the street,2024-10-11,DJT,1
Jokerjoker,demorat think keith olberman be smart,2024-10-11,DJT,1
BigDaddyBoss,she never have a chance get that through your thick skull,2024-10-11,DJT,5
ForeRight5,yea this be a scam but trump bible shoe watch nft crypto and all the other crap be all for a good cause,2024-10-11,DJT,1
phatso,they both support this so neither one be fit to be president,2024-10-11,DJT,5
CoIumbo,not look good yike I tell you guy to buy november call on this stock when it be even if you be a liberal I still want to help you make money I be nonpartisan when it come to the stock market bullish,2024-10-11,DJT,1
Jokerjoker,inflation be now accident by demorat with inflation you automatically grow the government without tax increase but stupid demorat do not get thet,2024-10-11,DJT,1
ithinkthereforeiam,for all you trump supporter who say and pretend to believe in america first kremlin say trump send putin covid test while president,2024-10-11,DJT,1
deekay99,somehow liberal be brainwash into inflation be low under corrupt dem stupid retard,2024-10-11,DJT,1
Jokerjoker,get to admit demorat be funny,2024-10-11,DJT,2
GoodNewsBull,I hope trump return the favor tonight cheer on elon the way elon do for he its only fair just sayin,2024-10-11,DJT,1
ithinkthereforeiam,disinformation stir by musk and trump add strain to hurricane recovery,2024-10-11,DJT,4
swingprotrades,reposte for the libtard who hate the usa because they want 4 more year of open border taxpayer fema money go to illegal migrant rage inflation gas and grocery unaffordable house buying impossible to hurricane victim but billion to ukraine vote communist kamala out bullish,2024-10-11,DJT,1
SopranoTony,bearish,2024-10-11,DJT,4
Brandoroadster,where be all the trump fly do trump shit his diaper again,2024-10-11,DJT,1
Jokerjoker,demorat can not live with they can not live with they,2024-10-11,DJT,1
andreingramPhD,bullish,2024-10-11,DJT,1
bluma520,kamala be scamme you,2024-10-11,DJT,1
HypeStockTrader,when will this hit bullish,2024-10-11,DJT,1
BigDaddyBoss,she could not run a market basket grocery store,2024-10-11,DJT,1
getalife,what a surprise trump complain again,2024-10-11,DJT,5
Winvestor_Stalone,seriously though have anyone see the app that be release on the play store I can not find it bearish,2024-10-11,DJT,1
Unchanged,trump sneaker be make in viet nam trump bible be make in china trump promise be make to russia,2024-10-11,DJT,1
MeLikesTheStonk,we live in a society where christian lecture we on morality maga lecture we on freedom and the rich lecture we on do our fair share bearish,2024-10-11,DJT,5
lifeisverygood,how come on the other hand be mr grievance a great example of a husban,2024-10-11,DJT,5
ForeRight5,when try to insult someone intelligence refrain from say stupid shit for example science prove there in a god please do not pray for I its pathetic,2024-10-11,DJT,1
Skippersbullforce,go to hit the 20 upside overnight threshold well before 4 am bullish,2024-10-11,DJT,1
thefourwind,this the vp with the low approval rating in history suddenly beat out all the good dem candidate and now be love by everyone ugh I really wish they let someone else run against trump,2024-10-11,DJT,1
CoIumbo,remember when democrats be all about defunde the police and acab blm and so on so now they want to elect a cop for president kamala be the top cop of california who put ten of thousand of black man in prison for marijuana possession bullish,2024-10-11,DJT,1
Jokerjoker,I think that be probably one of those scared demorat that have a nice easy overpay government job that s go to be eliminate by musk,2024-10-11,DJT,3
crooner72,you can not wake a boy pretend to sleep that fine I m sure he be fill with these shot I bet he s about one jog away from a heart attack,2024-10-11,DJT,1
SopranoTony,I m so happy that republicans become the party of the poor working class my girlfriend who do adult dancing be tell I early that the illegal alien come in across the boarder be pay for full 3 to 4 minute song they pay the entire song this never happen before with the democrats the democrats would come in and try to pay half price for 1 minute we do not eat for month sometimes I can not wait for trump to fix this this be serious for stripper build the wall now bearish,2024-10-11,DJT,1
Your_next_millionaire,run it to 30 dollar overnight will be realllllllllll nice lfgggg,2024-10-11,DJT,1
soulbrotha,we live in a society where moron follower of a convict felon bible salesman use conspiracy theory racism and misinformation from social medium site to lecture we on law civic ethic and the economy bearish,2024-10-11,DJT,1
HumbleWarrior,you peep go watch northern light tonight on east coast even the god be bleed red,2024-10-11,DJT,1
andreingramPhD,go all in bullish,2024-10-11,DJT,1
StockRavingMad,its like when they say a trust fund baby who oversee the large bailout in american history can make america great again nah be good grandpa,2024-10-11,DJT,5
crooner72,this little pedo boy think the bible be for mental people the level of ignorance be astounding even science prove there be a god silly silly little boy ill pray for you,2024-10-11,DJT,1
ScooterMicBooter1984,bullish,2024-10-11,DJT,1
Max22,liddle as there be no escape bullish,2024-10-11,DJT,1
HoodrichInvestor,the thing they all have in common be that they want freedom to live their life the religious right want to force their own belief on everyone else luckily for everyone christianity in america be on a great decline bearish,2024-10-11,DJT,1
1Raven,kamala be so embarrassing to all woman bullish,2024-10-11,DJT,1
bluma520,kamalla be a pathological liar,2024-10-11,DJT,1
CoIumbo,its funny how the most hate democrat suddenly be astroturfe into some super woman that everyone love she s brat,2024-10-11,DJT,4
FredoDog,name they,2024-10-11,DJT,3
crooner72,to bad these conspiracy theory turn out to be true the difference between conspiracy and the truth be about six month the gaslighting do not work try a new method little boy,2024-10-11,DJT,1
CarlBnas,the hodge twin no wonder you re so lose my god man get off x its rot your brain,2024-10-11,DJT,1
Jokerjoker,odd that trump be elect be about 95 percent odd that demorat assassinate trump before january 20 2025 be around 50 percent,2024-10-11,DJT,3
FredoDog,maybe your mom have one on the other side which be well I do not know it do not have to be a competition,2024-10-11,DJT,3
BigDaddyBoss,bigley bot alert bot high and low they re everywhere,2024-10-11,DJT,1
HoodrichInvestor,no lie detect bearish,2024-10-11,DJT,1
AndrewLonggg,break kamala harris order the north carolina national guard to load disaster relief supply onto a cargo plane just for a photo op with the intention of never send the supply to storm victim,2024-10-11,DJT,1
YouVSYou,just in some top house democrats will not commit to certify a trump victory axios they want a civil war,2024-10-11,DJT,1
CoIumbo,communist nazi liberal democrats how be this happen what go wrong for kamala bullish,2024-10-11,DJT,1
NewbieInvester,why be trump surge be kamala that bad in public be it dumb money make a contrary bet not political but try to understand empirically,2024-10-11,DJT,1
AndrewLonggg,reporter an afghan national who be work for the cia be arrest for plot a terrorist attack on election day how be he bring here mayorkas refuse to answer reporter be get conflicting answer from dhs mayorkas get angry,2024-10-11,DJT,1
jm4,thank obama,2024-10-11,DJT,5
BigDaddyBoss,she be an idiot who be the first candidate to exit in 2020 because no one think she have a brain now she be the greatest worst bad than dementia joe biden candidate of all time,2024-10-11,DJT,1
ForeRight5,you re a trumper who just post a do not let trump cheat picture just a head up,2024-10-11,DJT,1
FredoDog,trump could be on tape at diddys do a 14yearold boy and maga would not care well other than be jealous of the boy,2024-10-11,DJT,2
Max22,what a douche bag new biden tell mr president trump to get a life man and help these people then walk away bullish,2024-10-11,DJT,1
CarlBnas,too late already call it in grab your trump bible and hunker down,2024-10-11,DJT,1
LogicalTrading,bullish,2024-10-11,DJT,1
mistercharts,trump will make we rich bullish,2024-10-11,DJT,5
loveisraelmylife1990,trump be just too old,2024-10-11,DJT,2
Scoops1212,who here be a fan of general george patton,2024-10-11,DJT,5
bluma520,watch this harris be a dubious candidate at good,2024-10-11,DJT,3
MelonHole888,wow who would think that hurricane be the distraction not the fake alien no one talk about diddy anymore that shet work everytime the scandal be cover so smoothly,2024-10-11,DJT,5
Jokerjoker,that can only be do by god and if you re a demorat you do not believe in god because remember communist do not believe in god on big government,2024-10-11,DJT,1
ForeRight5,just here to show everyone the inbreed who do not think the government accountability office be a thing and I m the fn moron,2024-10-11,DJT,5
CarlBnas,you well relax or ill send a hurricane your way,2024-10-11,DJT,5
AtlantisSwimInstructor,92254 maga for life bullish,2024-10-11,DJT,1
CarlBnas,they ll be climb the wall again,2024-10-11,DJT,3
SaLuSa_of_SIRIUS,disastrous week of friendly interview for kamaltoe and now this be leak out,2024-10-11,DJT,1
Kevin4540,hay lib do you notice you get catch cbs and 60 minute have deferent answer to the same question when air kamala word always lie and cheat shame shame every one know your name fool bullish,2024-10-11,DJT,1
m5pmc,bearish,2024-10-11,DJT,4
CarlBnas,rely on lie to justify your hateful political decision be pretty sad,2024-10-11,DJT,1
Call_Me_Put,agree fuck google,2024-10-11,DJT,1
Max22,how fucking confuse be this piece of shit he s fucking braindead new biden say israels netanyahu be come over to help with the storm bullish,2024-10-11,DJT,1
happyhouractual,poor bluetardsny appellate court slice right thru your horseht well call whoopi,2024-10-11,DJT,1
Simpson216,bullish,2024-10-11,DJT,1
TradesBB,instead of lie the dem party be a bunch of knucklehead,2024-10-11,DJT,1
Max22,now we just need a conservative judge to hear the case lawsuit let people who never live there vote in north carolina michigan violate state constitution bullish,2024-10-11,DJT,1
BigDaddyBoss,the meltdown video be go to be stellar,2024-10-11,DJT,5
Jokerjoker,the demorat climate hoaxthey only embrace it to make a select few more wealthy and anyone who think otherwise be so stupid they be do their bidding,2024-10-11,DJT,2
BuIl2024,its not a coincidence that kamalas dad have the same first name and middle initial as trump its god way of say donald will always be her daddy no matter what the election outcome be bye kamala enjoy your white house stay for another 2 month bullish,2024-10-11,DJT,1
FredoDog,specifically which policy on rape insurrection fraud adulty cry like a bitch when he lose or constantly lie do you like good,2024-10-11,DJT,1
PhishTourFunds,he s right and this be where the smart money always go poly be where we learn there would be a 50bps rate cut week before while the msm be expect 25bps up until the word cross his lip incredible,2024-10-11,DJT,5
Brandoroadster,who here be pump up over maga marjorie taylor greens new hurricane conspiracy lieutenant dan enjoy your ride lol,2024-10-11,DJT,5
CoIumbo,I have not be able to get one democrat liberal to tell I why feminist in the democrat party nick name kamala harris heel up harris no matter how many time I ask they never tell I why feminist hate,2024-10-11,DJT,1
channelsurfer,woah obama just skewer kamala on a hot mic admit she s fail bullish,2024-10-11,DJT,1
straightfire008,water warm people bullish,2024-10-11,DJT,2
Jokerjoker,heel up harris have the qualification she can suck a golf ball through a garden hose,2024-10-11,DJT,5
Hundredtoamillion,if you all want to see something funny go look at the price of postelection option,2024-10-11,DJT,3
Gemineye,obama who,2024-10-11,DJT,5
tikibar51,trump now 120 bet odd my guess dem will throw something out there to try to tighten thing back up abc nightly news look desperate in their small jabs miller high life in a can huge mistake imo,2024-10-11,DJT,1
CoIumbo,you do know commie nazi that the nazi party be base on the democrat party of the usa,2024-10-11,DJT,1
GorillaTicTacs,citadel have one last chance to make an absolute killing fleece the maga rube before the party be finally over think about why they would run this up to these level week before the election then it start to make sense bearish,2024-10-11,DJT,1
Jokerjoker,heel up harris have a tattoo down there read willie brown be here,2024-10-11,DJT,1
dyker,this be all time bullish,2024-10-11,DJT,1
Jokerjoker,trump train,2024-10-11,DJT,5
Gemineye,not promote but just see this first commercial today,2024-10-11,DJT,1
BigDaddyBoss,bot alert,2024-10-11,DJT,4
Advantagious,you will be glad for hold friend,2024-10-11,DJT,5
Gibby33,liberal why be this stock go up come on you know answer trump 2024,2024-10-11,DJT,1
TheGam3,you sound like a nazi yourself the legend of the south should ve be kill for try to limit executive power this be exactly why we have a fuck up government today fuck you fuck trump fuck kamala fuck biden fuck obama you all make old glory weep,2024-10-11,DJT,1
Jokerjoker,hopefully musk and trump cut the federal government worker by half,2024-10-11,DJT,1
GorillaTicTacs,so trump be campaign for harris now gentrify the trailer park bearish,2024-10-11,DJT,1
investwithal,there s an eye of the hurricane here the eye of chaos,2024-10-11,DJT,1
Jokerjoker,be heel up harris or headboard harris we know its tampon tim,2024-10-11,DJT,3
PatsOfButter,mental midget,2024-10-11,DJT,3
BigDaddyBoss,wow wow suck it,2024-10-11,DJT,1
GorillaTicTacs,prescription drug price come down for quite a few common drug include insulin there s be a few other niggle improvement here and there like more transparent pricing mostly because nobody want to get rid of our nice capitalist system though you hate communism but get mad when we do not implement it make it make sense bearish,2024-10-11,DJT,3
YoungAndWealthy,extremely bullish djt will win again bullish,2024-10-11,DJT,1
Letz_Go,watch tesla robotaxi event live 222k people online wait already,2024-10-11,DJT,1
ripztrip,hi democratkamala supporter on here can you explain a few reason in the past four year neither harris or biden have be unable to lower healthcare no point for blame trump or gop thank ask for a friend,2024-10-11,DJT,1
SlaveKing,I love emotional stock this one be a money make machine up or down it do not matter all that matter be how much trump love or hate on any give week lol,2024-10-11,DJT,5
LogicalTrading,what s with lib and fetish of naked man weird bullish,2024-10-11,DJT,1
CoIumbo,this confederate flag the flag of the democrat party never forget the republicans beat the nazi democrats in the civil war all their leader should have be hang after the war and the democrat party should have be outlaw like the nazi party be they be loser then and they be loser now,2024-10-11,DJT,5
guile,trump want to make detroit gas car competitive again and also become the lead social media streamer website tell I again why elon support he even though he s go after two of his business,2024-10-11,DJT,5
Cathwoodie,bearish,2024-10-11,DJT,4
Freeadvice20,most if not all of the negative post on this board and most of stocktwit come from ai bot try to respond to a comment typically result in a chatgptlike response stocktwit really need to clean this up,2024-10-11,DJT,2
FredoDog,fraud adultry rape and treason,2024-10-11,DJT,1
catweld,bullish,2024-10-11,DJT,1
USAisBetterthanMaga,a word from a former republican vice president,2024-10-11,DJT,5
PatsOfButter,obama on fire,2024-10-11,DJT,5
FredoDog,that take the daddy fetish to a whole new level that and old bone spur would not be in a uniform seriously you need help,2024-10-11,DJT,3
Penny_Flippers,take that bearish,2024-10-11,DJT,5
WeedHoppa,what do he not want america to know time be tick,2024-10-11,DJT,1
CoIumbo,never forget how much democrats hate the usa and want it destroy look at they all on their knee its literally a jim jones like cult bullish,2024-10-11,DJT,1
dyker,those be now worthless congrat bullish,2024-10-11,DJT,1
Johnniejohns,trump be fat check bearish,2024-10-11,DJT,3
kalimaa123,wow trump have the good policy than anyone else ever bullish,2024-10-11,DJT,5
CryMeATicker,serious question bearish,2024-10-11,DJT,1
FredoDog,read too much into it the company have very little value and be much like an nft most be invest because they need a daddy figure or for some quick cash before reality sit in its garbage but have fun with it while the music play,2024-10-11,DJT,2
NNJAWINLIVE,80 million share 2 day rocket come bullish,2024-10-11,DJT,1
Winvestor_Stalone,have anyone see the app on the play store bearish,2024-10-11,DJT,1
crooner72,take a fool or commie to not see the truth,2024-10-11,DJT,1
Gemineye,do not forget,2024-10-11,DJT,5
TechTrader17,obama go full on hannibal lector of fat ass donny eat he for dinner should be an incoherent rant from fat orange nixon any minute on lie your ass off social bearish,2024-10-11,DJT,1
PowaHowa,the self proclaim dark magahhhhh,2024-10-11,DJT,5
petfoe27,you might as well face it a new trend have develop bullish,2024-10-11,DJT,1
ForeRight5,take a trumper to have this level crazy opinion,2024-10-11,DJT,1
LogicalTrading,tmi gorilla breath tmi bullish,2024-10-11,DJT,1
Gemineye,this be the last straw people be sick of be lie to,2024-10-11,DJT,1
Lilac,obama beg black male to vote for harris shameful bullish,2024-10-11,DJT,1
CryMeATicker,speak logically to maga be like chalkboarde calculus to a labrador retriever bearish,2024-10-11,DJT,1
GorillaTicTacs,something I observe last week when the uptrend start magas actually become more unhinged the more they think they re win its like they secretly expect the football to be pull at the last second bearish,2024-10-11,DJT,3
CoIumbo,I think 23s of the kidnapper be fbi agent who come up with the idea and then find some homeless people go along with it,2024-10-11,DJT,3
Chief_Beachbum,if trump be so great why do he leave office with a 29 approval rating,2024-10-11,DJT,1
ahuneyc,hilarious how in an uptrend trigger so many I can not stop laugh at all you karen,2024-10-11,DJT,5
QuantInsider,so have be make some wave today with option volume hit 431kdefinitely get my attention its always interesting to see how it compare to the big player like and but today feel a bit different I be check out some insight on insiderfinance early that get I think about what this surge might mean for the stock in the near future do you think this kind of volume could be hint at something significant come up for or be we read too much into it,2024-10-11,DJT,3
GorillaTicTacs,I know what the mrs and I be do tonight always look for new idea bearish,2024-10-11,DJT,5
CjHoover,they win for a 6 month but we will win in less than a month,2024-10-11,DJT,2
Ricky_Abelleria,fight fight fight,2024-10-11,DJT,5
Jim3333,tomorrow bullish,2024-10-11,DJT,1
Tuck_Frump,bearish,2024-10-11,DJT,4
crooner72,if they manage to steal another election I say we all just stop stop pay our taxis stop work stop spend just stop everything remove every penny from stock and bank and well go back to the barter system,2024-10-11,DJT,1
Buckmakees,we will eat again bullish,2024-10-11,DJT,5
AttitudeOfGratitude,a good entry be everything bullish,2024-10-11,DJT,4
WeedHoppa,shame be tell the american people on national tv migrant be eat you pet,2024-10-11,DJT,1
Tuck_Frump,not crazy at all bearish,2024-10-11,DJT,1
Gemineye,sac religious,2024-10-11,DJT,4
GuyC22,so you re say trump lower the unemployment rate below where it be with obama,2024-10-11,DJT,1
Gemineye,what the fuck michigan you see this,2024-10-11,DJT,5
Brandoroadster,how many buy the china make trump bible for well now trump have another option for relaxation for all the magas stress to the max introduce the all american trump dildo make in chyna design for those who like fuck they selve up their own ass while pretend trump give a fuck about you,2024-10-11,DJT,5
LogicalTrading,that be weird but this be extra weird bullish,2024-10-11,DJT,1
lilygoat,maga be always so sweet,2024-10-11,DJT,5
biasedOne,haha remember when you try to kidnap she now that be weird and sick bearish,2024-10-11,DJT,1
Lilac,obama have lose his groove and do not even believe the bs come out of his own mouth about kamala bullish,2024-10-11,DJT,1
USAisBetterthanMaga,trump take credit for obamas improve economy after he clean up the mess from the previous republican administration if you like chart here be a little technical analysis for you,2024-10-11,DJT,4
TimingTimingTiming,bearish,2024-10-11,DJT,4
LogicalTrading,weird and sick bullish,2024-10-11,DJT,1
Brandoroadster,attn another maga moron block I put another notch in my maga beat down club this one be know as but beware of this one its a delicate snowflake and can not defend itself I call those magas nothing more than trump fuck puppet,2024-10-11,DJT,1
Lilac,well as I continue listen to obama its not the only lie he s tell bullish,2024-10-11,DJT,3
USAisBetterthanMaga,obama be tag trump tonight whoop his azz with fact bearish,2024-10-11,DJT,1
Romulo7,bearish,2024-10-11,DJT,4
happyhouractual,bluetard hate fact haha smack em down with one and they just block hahaha great win for red today,2024-10-11,DJT,1
snaches,its obvious dem be use fear monger,2024-10-11,DJT,3
MoonMarket_,nvidia prediction this forecast will shock you bullish,2024-10-11,DJT,5
CGENIC,tomorrow by next week bullish,2024-10-11,DJT,1
P451,bullish,2024-10-11,DJT,1
Skippersbullforce,even sleepy joe know who the commander in cheif be go to be trump by a landslide bullish,2024-10-11,DJT,1
ClubAbuDhabi,you clearly do not know what all mean,2024-10-11,DJT,1
jdforlife,a short squeeze possible with 15 short interest can someone post this on wallstreetbet bullish,2024-10-11,DJT,1
Augie84,vegas odd lean towards trump haha no wonder his company stock be killin it white house bullish,2024-10-11,DJT,1
Lilac,obama just say the mcdonald lie about kamala these lefty have no shame bullish,2024-10-11,DJT,1
YoungAndWealthy,boom momentum be strong with this one trump lead in all poll baby short be toast come nov 5th bullish,2024-10-11,DJT,5
Chino310,I concur bullish,2024-10-11,DJT,1
SaraFM5501,bear become bull in ah alright get on in here lol bullish,2024-10-11,DJT,1
sborovay07,as dumb and brainwash at the tds people be I will defend their right to be as these two guy to my death,2024-10-11,DJT,1
happyhouractual,look at the bluetard desperately grasp at strawsi mean its not like one of their own liberal state do not just say democrat lawyer be full of hot air or anything indirectly of course,2024-10-11,DJT,1
VikeInvests,why would you insult the town of the people you re speak to trumplestiltskin have extra orange on for this one,2024-10-11,DJT,1
ForeRight5,can someone please explain to this donkey why his post be nonsensical I m do explain simple thing to uneducated people today bearish,2024-10-11,DJT,1
channelsurfer,chew it up it will run through nov 5th bullish,2024-10-11,DJT,1
Tumble51,do she lol I think he be the whole damn problem of why immigrant think it be ok to come trump say so,2024-10-11,DJT,1
ThunderLips22Maxi,ummm in case you do not understand since you re probably unemployed we pay taxis lota of they we do not milk the system like you lazy fruit but when sh t hit the fan we demand our tax dollar to be out to work so suck it jack bullish,2024-10-11,DJT,1
BigDaddyBoss,fight fight fight win win win she never have any chance,2024-10-11,DJT,5
Brandoroadster,trump only plan,2024-10-11,DJT,3
ThunderHorse14,well jesusloveszogo,2024-10-11,DJT,5
crooner72,I m go to take an educate guess and say kamala get 175 m vote more than biden and obama combine why not if biden can destroy obama may as well have kamala crush both,2024-10-11,DJT,1
happyhouractual,its ok to be angry about your loss today and the momentum shiftyoull still have the view to watch,2024-10-11,DJT,3
IBOTTheDipAndTheDipWon,of course he would he s dead,2024-10-11,DJT,2
BigDaddyBoss,wow wow do you think they know,2024-10-11,DJT,5
Jgreekster,its call trump derangement syndrome lmaf its pathetic and the socialist commi lover have no clue,2024-10-11,DJT,1
Tumble51,reckless trumper on the loosewatch every channel to see your boy trump lose pointshahaha,2024-10-11,DJT,1
crooner72,rutroo,2024-10-11,DJT,3
Spicy_Trade,trump medium technology group stock analysis,2024-10-11,DJT,4
Tumble51,look like another girl friend of trump he meet with diddy want to speak out,2024-10-11,DJT,5
happyhouractual,cute story bluetardget back to msnbc now and be sure to check the ny appellate court on the way,2024-10-11,DJT,4
Anthonybarnes4,gap fill then gap fill then by year end 14 million share short we thank you bullish,2024-10-11,DJT,1
Anthonybarnes4,short really only have themselves to blame 14 million share be the equivalent of 50 short interest give that insider own nearly 60 of the share that just spell short squeeze after short squeeze until that balance to a normal level gap fill inbound by year end bullish,2024-10-11,DJT,1
Anthonybarnes4,profitable per management team in 2025 reiterate twice million in cash no debt 14 million share short 50 of the float insider own nearly 60 of the share election momentum see everyone at the gap fill by year end sorry short bullish,2024-10-11,DJT,1
Anthonybarnes4,3 computer 10 tab each and 2 phone run rumble video 247 just do my part for freedom of speech good luck to the 14 million share short trap on the gap up bullish,2024-10-11,DJT,1
Tumble51,pass that on to trump that his rally be dumb no one go they maybe shoot by accident lol,2024-10-11,DJT,1
jimmylinsbux01,launch ad in video in 2024 and be already on pace to do million in revenue in year 1 launch cloud service in may 2024 be on pace to do million in revenue in year 2 not bad for a company that just start to turn on the monetization bullish,2024-10-11,DJT,5
Tumble51,ya ask they if they feel cool lol do time while trump do the crime break the law of peaceful transfer of power,2024-10-11,DJT,1
jimmylinsbux01,djt crazy how so few people have take notice of the wave that rumble have be make this year on pace for million in revenue in year 1 of turn on monetization on pace for million in year 2 now that we ve add cloud service million in cash no debt and billion in market cap 45x potential in 23 year bullish,2024-10-11,DJT,1
jimmylinsbux01,its simple math short pile on 14 million short share 17 of outstanding share which be insane give that insider own 62 of outstanding share and dan bongino own 10 neither insider or dan have sell any share of significance since go pubic institution also report own 22 of outstanding share that make 14 million share short over 100 of the share available to the public in other word rum be massively naked short much like gme be back in 2020 all public information take a look this blow my mind when I do the research bullish,2024-10-11,DJT,1
JoeyFugazzi,hold on to 5 lotto just in case,2024-10-11,DJT,4
Tumble51,the head be empty hannibal have it for a snack there be no real good food between the ear,2024-10-11,DJT,1
Buckmakees,why be that lol,2024-10-11,DJT,1
sborovay07,like I say they will do anything to prevent an election here be 1 way they can do it that be stop they will try and try again for those of you in california vote early the elite who back the devil and marxism be evil and can generate earthquake,2024-10-11,DJT,1
PresidentKamala,buy put bearish,2024-10-11,DJT,5
Stockpicker81,uh oh bullish,2024-10-11,DJT,1
Jgreekster,tds leave socialist commi lover lose their mind and money bet against tjt lmaf,2024-10-11,DJT,1
Xyzfrompartsunknown,20000 for flood insurance in desantis florida if you can get it,2024-10-11,DJT,5
wha1e,while the may slow down its ease cadence for a few month it will eventually have to be much more aggressive in monetizingservice the us debt at a time when both harris and trump promise to pump ten of trillion more debt in the come year,2024-10-11,DJT,2
Tumble51,peg you to a teea loser support a felon,2024-10-11,DJT,1
Thinklikethecompany,let the hater hate they re slave to their own bad conscience which have dictate their past fail action and decision just as it be do now to they god give they a brain also but they choose not to use it by side with and support the group which fuel their pride this be the group who learn the hard way in trading and invest you must discipline to check your pride at the door when you manage other people if you re still struggle with this then try and seriously trade and invest your as if it be a client who if you perform well for this client you in turn earn more and more to trade and invest think same with politic choose by the merit the actual performance otherwise you re as dumb and foolhardy as the fan who year after year after decade support attend and defend their lose sport team even though their performance equate to mediocrity at well,2024-10-11,DJT,1
Tumble51,stupid like you can never be fix spade yesor wait let she get the abortion hahahahaha where florida,2024-10-11,DJT,1
ForeRight5,maga where s the fema money normal people it be rapidly disburse to the state maga more even though we do not believe in government handout normal people see below,2024-10-11,DJT,2
Speakthetruth,you be right let all just use the word cringe every time kamala open her mouth because that s what we all do both side,2024-10-11,DJT,1
Johnniejohns,the high it go the hard it fall djt to the moon bearish,2024-10-11,DJT,3
kamalathegreatborderCzar,very true,2024-10-11,DJT,5
GuyC22,yes trump 2024 maga,2024-10-11,DJT,5
TrumpinatQr45,can not wait for the tds vaccine,2024-10-11,DJT,1
DigiDataNomad,reminder its time to be a patriot,2024-10-11,DJT,5
OrangeDirt,your hero president obama speak tonight in pennsylvania send trump tissue,2024-10-11,DJT,5
ravenschamp99,the great political comeback in all of history be happen right now bullish,2024-10-11,DJT,5
Skippersbullforce,careful short see this pop 50 in 10 min before bullish,2024-10-11,DJT,1
Tumble51,hey florida hey georgia hey north carolina hey tennessee suggest you vote blue down ballot the gop trump and his fcuk up just give you the shaft if you all vote red after this you deserve your miserable state of affair you be in hey floridano state income tax be about to show how you be all fcuke with no state income to fix your present horror show,2024-10-11,DJT,1
sborovay07,nancy grace on the scene those who practice evil will be expose by attorney tony buzbee nancy have yet to get to the white rabbit,2024-10-11,DJT,4
Johnniejohns,people be want a refund from boring trump bearish,2024-10-11,DJT,1
ravenschamp99,trump prove the intellectual class liberal short this stock be dumb money they quiet as hell right now maga smart money bullish,2024-10-11,DJT,1
lowfloatscambuster,trumptard be the dumb people in world history the modern knownothing party with that say short this ahead of election be stupid there be a lot of braindead baboon in america who will vote for that disgusting piece of garbage,2024-10-11,DJT,1
ForeRight5,word salad continue to be the most overused cringe word around on both side please come up with something less weird,2024-10-11,DJT,2
The_WG_MG,wow,2024-10-11,DJT,5
aa906814,wow be go up again kamal must have open her mouth bullish,2024-10-11,DJT,1
Boombastick,bullish,2024-10-11,DJT,1
