Username,Comment,date,sentiment,Ticker
Yieldmaxdefiantthereal1,this guy hate I and liberal so much hesfollowe I,2024-10-05,1,DJT
Gibby33,liberal bot freak,2024-10-05,4,DJT
Starlinks,do not miss big profit from this stock by nov 5th,2024-10-05,1,DJT
Detroit201,even biden know what s the good for the country thank for your support president biden bullish,2024-10-05,1,DJT
Gibby33,liberal freak,2024-10-05,3,DJT
GorillaTicTacs,da komrade we be all swinger voter of pennsylvania type bearish,2024-10-05,1,DJT
Spinninfan,that ticker be not normal today it never hit the bid this morning pop for almost 5 m by like 11 be out of nowhere on like 4 negative news story some strange sht go on around here bearish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,finally some truth,2024-10-05,4,DJT
KimJongTrumpov,just see an interview with a republican senator who say a lot of republicans be vote harris they just will not say it publicly I wonder how many other out there be secretly vote kamala bearish,2024-10-05,1,DJT
Gibby33,pa swing state voter and voting trump,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,11th miss one russian be ignorant no wonder they re lose,2024-10-05,1,DJT
Str18BALTStr,north carolina republican plead to end rightwe conspiracy theory about helene disaster recovery pub do not believe in a high power they d be afraid they d have to answer for all their scurvy lie bearish,2024-10-05,1,DJT
Gibby33,this liberal love kamala,2024-10-05,5,DJT
Agent122O,maga be fight for the american race lib just do not get it bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,tenth russian post,2024-10-05,5,DJT
Gibby33,this freak love war more war,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,pump and dump like his crypto scam,2024-10-05,1,DJT
Spinninfan,so what s really go on no product no design no revenue just a money laundering bet eh stocktwit bearish,2024-10-05,1,DJT
Gibby33,war bring war liberal love war,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,ninth post more ruble,2024-10-05,1,DJT
GuyC22,so completely take politic out of this illegal immigrant get a debit card free housing and a free phone keep in mind they be here illegally not legal our own tax pay citizen from the hurricane be get our us government in the last 2 year have spend 2 billion dollar on illegal immigrant be this fair,2024-10-05,1,DJT
Gibby33,call everyone russian so you can get more war you love war harris love war,2024-10-05,5,DJT
Str18BALTStr,stand up for friend but not pansy pub bearish,2024-10-05,3,DJT
Gibby33,you liberal love war more war,2024-10-05,5,DJT
Cbdcba,its congress that dictate spend they be the power of the purse magas complain about not have enough money for hurricane victim can only blame their elect official in the house for distribute fund disproportionately but they keep blame biden lol,2024-10-05,1,DJT
Gibby33,liberal war monger they love war more war,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,eighth russian post they get pay mucho ruble for each post this one save up for his own putin blow up doll,2024-10-05,1,DJT
Str18BALTStr,and along come donald trump who really be like the neville chamberlain of the republican party she add rice also call trump a surrender monkey and refer to the former president rhetoric about ukraine and its nearly threeyear war with russia cutrunpub surrender monkey have you no shame bearish,2024-10-05,5,DJT
Detroit201,they be not stupid they know what s the good for the country vote trump and trump and trump bullish,2024-10-05,3,DJT
Gibby33,ukraine troll liberal war monger,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,seventh russian post,2024-10-05,5,DJT
stockwatcherking,bearish,2024-10-05,4,DJT
Gibby33,ukraine troll,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,sixth russian bot post,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,worthless fuck will never ever be anything remotely important in the us again,2024-10-05,1,DJT
Gibby33,nope I just do not like liberal swing state voter and voting for trump,2024-10-05,1,DJT
Chris_Pike,there you go magahow do you respond of course you do not you weak fuc bearish,2024-10-05,3,DJT
Yieldmaxdefiantthereal1,fifth russian post,2024-10-05,5,DJT
Gibby33,nope just can not stand you liberal,2024-10-05,1,DJT
BarneyR,for all those who think trump be tell you the truth,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,fourth russian post,2024-10-05,5,DJT
Gibby33,liberal be crazy national divorce we be well off without they,2024-10-05,1,DJT
CocoBoudin,I predict a landslide for democrats because trump literally can not control his deeply racist instinct,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,more than you russian,2024-10-05,5,DJT
Detroit201,how many minute do u spend at the border malala bullish,2024-10-05,1,DJT
VikeInvests,derp no one ever ask this question it must be mit mental incompetence trump should we give he battery or shark bearish,2024-10-05,1,DJT
Gibby33,national divorce be appropriate let get away from these people,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,very much the same jealousy show by invade russian soldier pilfer ukrainian good they can not get in russia because putin be a worthless fuck,2024-10-05,1,DJT
sattalight,put it this way vote for don 3x be an instant ticket to hell,2024-10-05,1,DJT
Not_So_Smart,the bible grift continue bearish,2024-10-05,5,DJT
BugsyWolf,when service menwoman be deny leave to go find their dead child from the hurricane instead they be be send to israel that s when you know this administration have fail everyone that be the most heartbreaking story I ve yet to hear fuck biden fuck harris,2024-10-05,1,DJT
CocoBoudin,usa by gift of nature and some very smart pioneer have everythingthat any country could wish for why screw it up the average american be more lazy less educate and more entitled than almost any other nationality yet by pure geographic and demographic good fortune there be no barrier to the continue abundance it enjoy share the good fortune,2024-10-05,5,DJT
Detroit201,no word can not wait for trump to get back to the wh bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,bsish,2024-10-05,3,DJT
Yieldmaxdefiantthereal1,you re full of antiamerican bs be not you,2024-10-05,1,DJT
VikeInvests,nice job president biden and vp harris I think you might have clean up trumplestiltskin mess usa usa usa bearish,2024-10-05,4,DJT
Agent122O,maga get that pride bullish,2024-10-05,1,DJT
sKamalaRCX2017,nobody care about liz cheney or jack smith there s 2 option stop donald trump or put america first bearish,2024-10-05,1,DJT
PatsOfButter,trump use facetime in public on speakerphone,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,love he hate he he s smart,2024-10-05,5,DJT
FlexLuthor,I hate jamie dimon,2024-10-05,1,DJT
fwilkerson,not just weird but need to also have constitution declaration of independence bill of rightsand pledge of allegiance why not have the same but mandate koran anyway its an obvious attempt to undermine the establishment clause,2024-10-05,3,DJT
Yieldmaxdefiantthereal1,we care that you re a buzz off and duck,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,hmmmmm look suspiciously like what those russian soldier write on the ukrainian home wall when they illegally invade ukraine how dare they live well than we be the translation from russian third world gas station russia sad biggly,2024-10-05,1,DJT
PatsOfButter,hey maga,2024-10-05,5,DJT
PatsOfButter,trump do not tip,2024-10-05,1,DJT
straightfire008,if they can let an immigrant live in another country get on an app and tell they they need rescue then fly a plane down and pick they up and bring they to brand new hotel for month with 10000 dollar medicare internet etc then should should do more than send down a hostile and break fema agency and promise 75000 dollar per family do not you think,2024-10-05,1,DJT
GuyC22,I do not care if you re democrat or republican can the us wake the fuck up and stop give all of our tax dollar to illegal immigrant ukraine and all the other country we pass out money to help america help our own people its disgusting and sad its criminal,2024-10-05,1,DJT
Detroit201,we do not have more money for you only 750 for your family and do not ask for more we need to help ukraine and we also need to take care of our 15 m migrant they need our help any complain call pelosi at 800pm tomorrow bullish,2024-10-05,1,DJT
PatsOfButter,trump throw the small rally in presidential history yesterday at a school in michigan with less than 2500 people,2024-10-05,5,DJT
Agent122O,wake mind virus strike again bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,corruption have a price think you all will be feel it soon than later,2024-10-05,5,DJT
Harley18,we be in a uptrend bullish,2024-10-05,1,DJT
Harley18,bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,and you be,2024-10-05,5,DJT
Agent122O,only book the kid need bullish,2024-10-05,1,DJT
Gibby33,ukraine be corrupt with liberal,2024-10-05,1,DJT
jaydeedoo,trump be zero part conservative but liz cheney be,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,oklahoma have specify only the trump bible be acceptable now oklahoma kid have to learn how to read upside down and backwards poor sad red state,2024-10-05,1,DJT
RunBMC44,1 month leave before kamala send this orange fool to another devastating loss bearish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,would not help you in russia anyway hear those drone come,2024-10-05,1,DJT
gooddoggie,trump I have to make a few change,2024-10-05,3,DJT
Chris_Pike,wtf what do you mean ill be serve time no really bearish,2024-10-05,1,DJT
Gibby33,national divorce be appropriate its time to move on from the liberal we be well off without they,2024-10-05,3,DJT
Yieldmaxdefiantthereal1,rally classy always traitor,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,could not milk the cow anymore,2024-10-05,1,DJT
Not_So_Smart,bearish,2024-10-05,4,DJT
Catseye,why do coo quit,2024-10-05,1,DJT
straightfire008,I have be try to explain how we feel abandon and the issue that we have be face the medium make it out like she be meet with they and then she say while it be only good americans do anything to help I do not understand why harris be not fix the fema issue its like they be against we,2024-10-05,1,DJT
gooddoggie,you go you randy republicans never mind that crap about separation of church and state it be dumb right from the beginning I just hope they re get the trump edition,2024-10-05,1,DJT
bluma520,read kamala harris tip to be most dangerous radical us president in history ahead of election victor davis hanson on smartnew,2024-10-05,1,DJT
Detroit201,where be malala bidenomic where be the help for our sister and brother in georgia and nc in the meantime ivanka trump and trump be help people with fund and with the help of elon trump a real president and someone who care for american people bullish,2024-10-05,1,DJT
StockRavingMad,we may not have friend but we also do not jo to a queeny 80 year old man,2024-10-05,1,DJT
fwilkerson,with those word choice he must have be address a 1st grade class or english as a 2nd language individual with limited vocabulary,2024-10-05,3,DJT
ThunderLips22Maxi,hey dem even gollum know votetrump bullish,2024-10-05,1,DJT
DonaldChrumps45,glad I m not in a natural disaster area with this disaster of an administration oof,2024-10-05,1,DJT
DJTNUMBERONEFAN,fuckin ew,2024-10-05,1,DJT
_Royal_Wolf_,man these mfkr be trippin,2024-10-05,5,DJT
UnoffensiveName89,enlighten news from trump hurricane helene be one of the wet we ve ever see from the standpoint of water wow I be think from the standpoint of sand thank trump for educate I now just remind I how many illegal be plan to vote in this election so I can share both of these thing with my friend on the internet since they re the only one who listen to I,2024-10-05,5,DJT
PatsOfButter,what happen to trump girlfriend,2024-10-05,1,DJT
_Royal_Wolf_,maga bearish,2024-10-05,5,DJT
lucaluca,this be one purely evil muthafka either you re a president for all americans or you re a president to no one he do not give a rat a about anyone but himself not even you magat bearish,2024-10-05,1,DJT
_Royal_Wolf_,maga bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,trump hurricane response very very sharpie,2024-10-05,3,DJT
Brandoroadster,republicans go out to vote,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,what kind of traitor actually root against america be great oh yeah magat,2024-10-05,1,DJT
Brandoroadster,trump only plan,2024-10-05,3,DJT
PatsOfButter,I drive to vote,2024-10-05,1,DJT
Marcbullish,republicans hope the port strike would sink the economy strike settle,2024-10-05,1,DJT
secondz2late,bearish,2024-10-05,4,DJT
Starlinks,trump major victory for sure he be sweep this election bullish,2024-10-05,5,DJT
Chino310,its funny how this administration will move mountain for illegal alien but do nothing for homeless veteran and american citizen bullish,2024-10-05,4,DJT
Yieldmaxdefiantthereal1,projectsfivethirtyeightco,2024-10-05,4,DJT
Yieldmaxdefiantthereal1,poll time abc news project 538 show harris lead in the national poll with 484 to trump 459 versus the very close pennsylvania poll that have harris at 478 and trump at 473 270towin show harris lead the national poll by 34 over trump while in the pennsylvania poll harris lead trump by only 05 realclearpolling show the bet odd be in harriss favor with a spread of 22 over trump and show a tie in pennsylvania,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,for a buck it be two vendor they be fight over who get the primo spot next to the tampon machine,2024-10-05,3,DJT
GorillaTicTacs,I love it when these foreign troll have zero idea how our government work and just embarrass themselves bearish,2024-10-05,5,DJT
GorillaTicTacs,yep the damage would have be a lot less just to let it quietly pass now trump judge be clearly go to create a lot of bad press bearish,2024-10-05,2,DJT
Max22,who be kamalas father bullish,2024-10-05,1,DJT
PatsOfButter,30 m more harris vote,2024-10-05,1,DJT
Gibby33,we clearly can not live with each other a divorce be appropriate,2024-10-05,1,DJT
Slyf21,kameltoe do nothing for 3 and a half year what do you expect now idiot trump2024 bullish,2024-10-05,1,DJT
Brandoroadster,why be trump supporter fist fight each other at their own rally,2024-10-05,1,DJT
FingerlessRage,do not quite hit 17 but hey we end the week green bullish,2024-10-05,3,DJT
Gibby33,national divorce I m well without liberal I wish they the good,2024-10-05,3,DJT
GorillaTicTacs,after labor day its positively a fashion genocide bearish,2024-10-05,4,DJT
Hopenitsgood,like father like daughter bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,wtf be wrong with these guy mass hysteria,2024-10-05,1,DJT
Chris_Pike,bearish,2024-10-05,4,DJT
WantedToRetireEarly,incredible woman,2024-10-05,5,DJT
SillyStrings5150,the fascist partyrepublican say the bad guy win world war ii newsweek,2024-10-05,1,DJT
Honest_Abe,its a tough job a fema employee who graciously volunteer to pass out check via helicopter say later we ve get to be quick before these people drown they need these check this will fix everything,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,god the quality of the russian bot post be deteriorate along with the ruble and the russian army,2024-10-05,1,DJT
RonSwanson1,all cap no period and apparently teal be a form of punishment bearish,2024-10-05,1,DJT
Gibby33,national divorce seem appropriate ill be on the red side good luck liberal,2024-10-05,1,DJT
HedgiesLivesMatter,trump will make ownership of this mandatory bullish,2024-10-05,1,DJT
lizardboy69,cult talk at its fine trumptard get to go bearish,2024-10-05,5,DJT
CoIumbo,some be say homeland security do the raid on diddy so they could snag the kamala tape and get rid of they why do homeland security do the raid willie brown be into swinger orgy and stuff this be well known and kamala be his ho long before she be a somebody be they try to find her tape bullish,2024-10-05,5,DJT
pmmddn,why do you all keep post these lie,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,no he s not in russia you be though,2024-10-05,1,DJT
GorillaTicTacs,how dense be you our national guard deploy literally the day of from here as part of a federal response aid be flow from the first minute biden be on the phone say anything you need brah from day 1 do it hurt bearish,2024-10-05,1,DJT
12Dakotadan,you keep stick to your commie ignorance be a liability and you re over your limit knucklehead you be probably the black sheep in your family the one the family get tired of get an education then well talk trump be irrelevant and you be irrelevant,2024-10-05,1,DJT
1Raven,here trump to the liberal,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,I actually prefer mauve,2024-10-05,3,DJT
Trumpisourlastchance,be you 1 of the illegal migrant in our country enjoy the disaster fema money set aside for american,2024-10-05,1,DJT
TRstocktwits2024,you stupid bear fuck be go to get a lesson teal soon,2024-10-05,1,DJT
1Raven,bullish,2024-10-05,1,DJT
Marcbullish,trump would say when president so how s your 401k do notice he never say that anymore trump can not take credit for a stock market that keep break historical high weekly a resilient and grow economy harris walz,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,I do concede you magat be expert in failure but wrong,2024-10-05,1,DJT
Trumpisourlastchance,hmm 5 day later people be die biden cut his beach time short huh bullish,2024-10-05,1,DJT
IBOTTheDipAndTheDipWon,holy crap you people be partisan this be what I write this fema funding nonsense by itself be enough to call on the entire government to step down re the article I do read it its bullshit a bunch of excuse as if hurricane do not happen every single year again I say to the govt get your shit together do I mention trump anywhere in that message you disingenuous fucktard no I do not do you know why I do not mention trump because I do not get this news from trump I get it from the msm an article very similar to your article now read my word and tell I that I say anything incorrect or misleading or have anything at all to do with trump,2024-10-05,1,DJT
1Raven,detroit for trump mfs,2024-10-05,5,DJT
