Username,Comment,date,Ticker,sentiment
Turdpile,cheating will be rampant kamala only hope,2024-10-13,DJT,1
Honest_Abe,cbs reveal they interview kamala for 721 hour in order to compile 60 minute of usable footage kamala be president of the senate and responsible for certify the electoral vote 721 hour of question and not one question be ask if kamala will commit to certify trump if trump win fair and square not one question be ask if kamala will follow the correct legal process if illegal voting activity be discover,2024-10-13,DJT,1
Xyzfrompartsunknown,racism be the gas that feed the maga engine,2024-10-13,DJT,1
ForeRight5,if you do not think donald trump be racist you re too stupid to be respect nothing to do with race just intellect its right in front of you stupid,2024-10-13,DJT,1
SeekingEndsSociety,imagine voting for any of these disgusting sophist,2024-10-13,DJT,1
ForeRight5,this inbreed think this be representative of the population genuinely the stupid people in the world how do you say these thing and expect respect,2024-10-13,DJT,1
skitime,lock the up on nov 6th ,2024-10-13,DJT,1
AnaIyze,to 30 ,2024-10-13,DJT,2
PivotPoint_101,the past few week have be profitable both way just trader do trader thing again,2024-10-13,DJT,5
sborovay07,do not be surprised as the anarchist get desperate a takedown of the grid andor giant earthquake generate by those who give we haarp,2024-10-13,DJT,1
GorillaTicTacs,so if we ve be do this since the 60show many hurricane do trump cause ,2024-10-13,DJT,3
Major_Av8r,I be stunned that you admit biden bad behavior ,2024-10-13,DJT,1
skitime,its official and not do with photoshop the real poll magas redneck be not happy ,2024-10-13,DJT,1
barberic06,there be many account of military pilot talk about control direction of storm speed they up slow they down and even neutralize they cause their water to dump into the ocean this have be go on since the 50 or 60 quit be such a fuckin sheep open your mind up a bit and maybe try look at other source of information besides kimmel and colbert your mind be like a parachute it only work if its open ,2024-10-13,DJT,1
Turdpile,we all know what china be do with this technology trouble be come,2024-10-13,DJT,5
sKamalaRCX2017,he s not a racist you re just a soyboy ,2024-10-13,DJT,1
sKamalaRCX2017,obamas 1st term vs 3rd term ,2024-10-13,DJT,5
Mac3456,be everyone ready for what s to come yet lib be not do pervert everything they can before that november date most any and every honest person not exclude the liberal democrate know that its happening when they be do if the conservative republican can not stop the steal the next four year will be end our only hope in return this nation to where it be at just four year prior,2024-10-13,DJT,1
GorillaTicTacs,I do not think milley be excuse his boss bad behavior at all ,2024-10-13,DJT,1
Major_Av8r,milley be a sycophant,2024-10-13,DJT,1
buffetty,kudo to trumps accountant he keep track of all of trump rape and fraud and payment he need to make so far trump do not need to sell djt stock well do ,2024-10-13,DJT,1
ForeRight5,lol these puppy pic be fake and have be for a long time stay classy magat,2024-10-13,DJT,1
Xyzfrompartsunknown,why will not yrump release his current medical record,2024-10-13,DJT,1
SopranoTony,I tell trump do not sell bible sell art I say donald if you just sign a piece of paper and tape a piece of your hair to that sheet of paper you can charge per sheet of paper 2000 piece be million and you have at least 20 state that would pay ,2024-10-13,DJT,1
ForeRight5,republicans scream about how bad it be when ask why they say its the bad ever what s trump plan then he have the good plan obamacare be the bad why its the bad obamacare be objectively a great piece of legislation that have help million upon million of people,2024-10-13,DJT,1
Major_Av8r,you look like you be have a rough dayor do you have rough week as well,2024-10-13,DJT,3
Romulo7,trump be fascist to the core milley say in woodward book,2024-10-13,DJT,1
Romulo7,jd vances mom get health coverage under trump by use obamacare,2024-10-13,DJT,1
GorillaTicTacs,another fool shall part with his money ,2024-10-13,DJT,1
SopranoTony,I m vote for trump I know how it be to grow up in new york city with rich parent its annoying people think everything be hand to you I know how it be to not want to rent apt to people who be poor nobody want the liability its business yeah I fuck other woman on the side like he do we be rich and horny we could have anyone you only live once anyone would with our money I would run for president too if I could make money and sell a bunch of shit to people I already do that and if I get the ability to own the entire country i d be debt free do you know how much money I can make its just business i d rub your problem into your face so you give I more money only my family matter not you I do not even know who you be or how it be to be poor money always come first not you that s how the world work I would do the least amount of work I can while profit the most amount of money I can that s the american dream god bless trump ,2024-10-13,DJT,1
Yieldmaxdefiantthereal1,weather be bad in russia ok next,2024-10-13,DJT,3
PrincessKissyface,wow not robert f kennedy gee andyou say this social medium company be a good investment ,2024-10-13,DJT,1
MrStockxy,kamala vs trump 2024 ,2024-10-13,DJT,1
TreasureBonanza,so apparently some of the liberal on here be not bot and actually be kind of friendly people I might not agree with they on a lot of thing but a couple of they seem friendly after they be not in defensive mode make I think that even though we do not agree on issue maybe we should stop use word like magat and libtard we can agree to disagree and be cordial at the end of the day we all just want a good life all that say let go trump 24 ,2024-10-13,DJT,3
Str18BALTStr,I m go to be trump viceroy of dc because I do not like democracy I want more authoritory power davis tell bannon on an episode of his war room show maga attorney general pride,2024-10-13,DJT,1
OrangeDirt,why be it the self proclaim evangelical bible thumper be always the big liar on earth wrap in scandal up to their app every time,2024-10-13,DJT,1
GorillaTicTacs,this fool some dude pump trump enough to boost he by 13and he think that s a flex yeah yolo bet never fail do they ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,pulitzer prizewinning reporter dean of trumpologists david cay johnston reveal year of eyepoppe financial misdeed by donald trump his family while the world watch donald trumps presidency in horror or delight few notice that his lifelong grifting quietly continue less than forty minute after take the oath of office trump begin turn the white house into a money machine for himself his family and his courtier more than billion flow into donald trumps bank account during his four year as president foreign government rent out whole floor of his hotel 5 block from the white house while lobbyist conduct business in the hotel restaurant payday lender other trade group move their annual convention to trump golf resort despite earn more than million every day he be in office trump leave the white house as he arrivedhard up for cash more than million in debt come due by 2024 and trump still lack the resource to pay,2024-10-13,DJT,1
happyhouractual,poor guykeep use the same broken record excuse how s that money laundering go anyway vote rednext,2024-10-13,DJT,1
GorillaTicTacs,why be we give to ai generate photo and a blank check to a citizen falsely arrest weird ,2024-10-13,DJT,1
w01fgr33n,mathew 658 and when you pray do not be like the hypocrite for they love to pray stand in the synagogue and on the street corner to be see by other truly I tell you they have receive their reward in full 6 but when you pray go into your room close the door and pray to your father who be unseen then your father who see what be do in secret will reward you 7 and when you pray do not keep on babbling like pagan for they think they will be hear because of their many word 8 do not be like they for your father know what you need before you ask he,2024-10-13,DJT,3
12Dakotadan,wow be that sick shit play with the life of americans republican democrats independent and even magas bs,2024-10-13,DJT,5
Yieldmaxdefiantthereal1,nothing like prove you re a pay bot then an obscure reference to an even more obscure idol,2024-10-13,DJT,1
skitime,late official poll ,2024-10-13,DJT,4
Yieldmaxdefiantthereal1,weather bad there in russia next,2024-10-13,DJT,2
jnranade,commie mommie be fail man do not like she but why all she want to do be feed the world with her many bbs with americans tax money she s the equity goddess lolol,2024-10-13,DJT,1
happyhouractual,harris man enough video be just freakin hysterical almost as cringe as obama thank you harris campaign hahaha what moronsbravo,2024-10-13,DJT,1
peter71110,be ai change photo all maga have stand by your policy list his main objective fire a lot of people in the executive branch indict joe biden who defeat trump in the 2020 presidential election deport 10 million people and grow or about 3 of the countrys population detain a lot of people in guantanamo bay and the dc gulag and pardon those charge over the storming of the us capitol on jan 6 2021 be go to put kid in cage its go to be glorious,2024-10-13,DJT,1
forgottenchuck,touchdown timmy,2024-10-13,DJT,5
12Dakotadan,trump totally out maneuver magas trump lie only buy american he then burn rob and undermine his magas by pay china xi for low end child labor novelty be this appeal to this group of misfit I hope not but we bear know that,2024-10-13,DJT,1
forgottenchuck,a new phito pop up on x wow,2024-10-13,DJT,5
Peteyxr83B85389ruqrgytbz,hahahaaaa trump fleece his stop the steal loser supporter by additionally stop the steal profiteer rake in more than for trump less than of which have be spend on lawyer trump be spend the remainder of the fund on himself,2024-10-13,DJT,1
biasedOne,watch it everyone climate change be not cause by man but dem control the weather or something the dumb run deep red it seem ,2024-10-13,DJT,1
Forthill,but but but democrat,2024-10-13,DJT,3
biasedOne,yeah because maga and celebrity be the only one who use twitter not to be confuse with the nine people who use this ,2024-10-13,DJT,5
I_Love_Collective_Soul,if anybody want to know who s win base on accurate polling I have the answer go to tampon or kamala or mark cubans or stephen king x page read the first 25 comment landslide as we make money here read between the line my fellow sheep,2024-10-13,DJT,1
jaydeedoo,new account sep 17 2024 uber pale moscovite for trump,2024-10-13,DJT,1
GorillaTicTacs,anyone else suspect that trump have another sexual assault case in the pipe that s about to be drop why else would they be use indian outsourcing to invent this thing on walz ,2024-10-13,DJT,1
adam101,gop be create fake polling,2024-10-13,DJT,1
adam101,file this away when harris win and trump say that the election be rig he s go to say all the polling be favor I,2024-10-13,DJT,1
Anthonybarnes4,gap fill then gap fill then by year end 14 million share short we thank you ,2024-10-13,DJT,1
Anthonybarnes4,short really only have themselves to blame 14 million share be the equivalent of 50 short interest give that insider own nearly 60 of the share that just spell short squeeze after short squeeze until that balance to a normal level gap fill inbound by year end ,2024-10-13,DJT,2
Anthonybarnes4,profitable per management team in 2025 reiterate twice million in cash no debt 14 million share short 50 of the float insider own nearly 60 of the share election momentum see everyone at the gap fill by year end sorry short ,2024-10-13,DJT,1
iPods,I m from atlanta and georgia be flip red this election black voter for trump maga ,2024-10-13,DJT,1
Anthonybarnes4,3 computer 10 tab each and 2 phone run rumble video 247 just do my part for freedom of speech good luck to the 14 million share short trap on the gap up ,2024-10-13,DJT,3
Anthonybarnes4,the short look might scared lol get ready for the gap fill to then by year end 14 million share short look tasty for that squeezeyyyyy ,2024-10-13,DJT,2
Anthonybarnes4,fact short only have themselves to blame for short 14 million share when 60 of the share be basically not sell 14 million share be the equivalent of 50 short interest good luck try to exit those short position or continue to pay 20 in brokerage interest to hold that short ,2024-10-13,DJT,1
Anthonybarnes4,fact 50 of the outstanding share be own by insider and another 10 be own by dan bongino which make the 14 million share currently short a whopping 52 short interest good luck try to cover that gme style see you at by year end ,2024-10-13,DJT,1
jimmylinsbux01,short interest have update today short interest have hit an all time high just as I suspect 147 million share now hold short 1 million share more than 2 week ago day to cover also just hit an all time high of 203 day to cover its clear that short have be suppress the stock price and double down in order to save their massive short position this be crazy I m add every day now rotate cash from other position that squeeze be go to be epic time to let the reddit mob know ,2024-10-13,DJT,1
jimmylinsbux01,ad in video in 2024 and be already on pace to do million in revenue in year 1 launch cloud service in may 2024 be on pace to do million in revenue in year 2 not bad for a company that just start to turn on the monetization ,2024-10-13,DJT,5
jimmylinsbux01,crazy how so few people have take notice of the wave that rumble have be make this year on pace for million in revenue in year 1 of turn on monetization on pace for million in year 2 now that we ve add cloud service million in cash no debt and billion in market cap 45x potential in 23 year ,2024-10-13,DJT,5
jimmylinsbux01,its simple math short pile on 14 million short share 17 of outstanding share which be insane give that insider own 62 of outstanding share and dan bongino own 10 neither insider or dan have sell any share of significance since go pubic institution also report own 22 of outstanding share that make 14 million share short over 100 of the share available to the public in other word rum be massively naked short much like gme be back in 2020 all public information take a look this blow my mind when I do the research ,2024-10-13,DJT,1
iPods,next stop ,2024-10-13,DJT,5
secondz2late,people be actually criticize kamala for femas routine handling of the hurricane that s rich meanwhile 400k die under trump admin during covid as he downplay the virus and make a circus out of the pandemic response press conference,2024-10-13,DJT,1
Chico_the_Dolphin,I wonder why trump would not meet with the mayor and chief of police in aurora oh yeah he just hate it when people debunk his ridiculous lie ,2024-10-13,DJT,1
Chico_the_Dolphin,oh you mean like the election be steal by dirty dem kinda like that ,2024-10-13,DJT,1
jaydeedoo,so when crime go up it be biden fault and when it go down during biden term it be the city definitely not a cult,2024-10-13,DJT,2
Mustang8,huge impact on this stock oct 14th ,2024-10-13,DJT,5
Chico_the_Dolphin,only a weirdo would know what that look like you probably need some serious help bud ,2024-10-13,DJT,3
GorillaTicTacs,the source of the allegation some indian rando on youtube gobsmackingly stupid ,2024-10-13,DJT,1
jnranade,tampon tim be a manly man write that 500 time on the blackboard until it come true ,2024-10-13,DJT,1
TreasureBonanza,say the one disgustingly claim god send the hurricane ,2024-10-13,DJT,1
jnranade,why do the dog look like he be just force to have sex ,2024-10-13,DJT,1
redbugs,questionholder of stock option and warrantsare you sell before the election or after big decision if trump lose djt will be worthless I have substantial gain in djt call option and this decision be a tough one I would love to see more definitive evidence trump will win can you imagine if he should lose and we have four year at least of that cackle idiot and her ugly lying vp,2024-10-13,DJT,1
Stocksrunner,hot stock of the week surge on positive cgm trial result rally with trump medium buzz up 100 lithium stock explode higher aipowere symbotic stock soar,2024-10-13,DJT,5
jnranade,let they eat image,2024-10-13,DJT,5
Mishka1,do you mean fema a national government institution where my tax money go to help fund,2024-10-13,DJT,1
I_Love_Collective_Soul,polymarket have electoral vote ou at 281for trump,2024-10-13,DJT,1
Chico_the_Dolphin,here our next vp awesome dude ,2024-10-13,DJT,5
GorillaTicTacs,trump pardon an actual cop killer stooge ,2024-10-13,DJT,1
Tuck_Frump,this be a rundown of their failure keep go ,2024-10-13,DJT,1
AndrewLonggg,be the democrat party dead,2024-10-13,DJT,1
peter71110,so hard on crime unless its trump crime,2024-10-13,DJT,1
Tuck_Frump,what be trump hiding ,2024-10-13,DJT,1
S_Franconi,trump supporter seek help immediately ,2024-10-13,DJT,5
happyhouractual,right he s go after all of they everywhere deport all these gang banger grifter if they kill a cop automatic death penaltyright on vote red,2024-10-13,DJT,1
loboxr2d2,there be no patriotism in maga there never be a trump patriot and people behind trump be foreign enemy you know like the one involve in 911 ,2024-10-13,DJT,1
straightfire008,rumble be a company that have spend the last 3 year build infrastructure relationship and decentralized videosocial medium for a trump win nov 5th lately rumble join elon musk x in file a lawsuit against garm early they welcome robert f kennedy jr to rumble so he have a platform to run for president before that rumble partner with trump medium and tech group for widerange technology and cloud service agreement include host trump speech and interestingly enough peter thiel vivek ramaswamy and jd vance be all original investor in rumble er be nov 11th and rum look ready to break out of the triangle on the chart any day now ,2024-10-13,DJT,1
Mustang8,truth ,2024-10-13,DJT,5
LetsTryThis1,what a herolmfao ,2024-10-13,DJT,5
TreasureBonanza,funny you do not have any issue speak on north carolina and florida storm why do you gaf ,2024-10-13,DJT,5
Mishka1,if you do not live in aurora why do you gaf state right amirite,2024-10-13,DJT,1
S_Franconi,violent crime in the us drop 3 now if non violent crime go up we know who contribute to that I believe donald trump be find guilty of commit 34 felony each count as a different crime ,2024-10-13,DJT,1
LetsTryThis1,musk be as bad as trump free starlink but they have to buy it first for they get a month free and then be charge a month lmfao ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,create more job stop make communist china great in fact all loyal we patriot ought to immediately demand trump bring shirt hat flag scarf etc manufacture job into the united states instead of export job work benefit resource hardearne american dollar to communist china help their govt country industry manufacturing job family benefit etc weaken our democracy how do it help we citizen company small business individual to have resource divert to communist china china china harris walz find a us manufacturer that support union wellpaid labor that put america first why have not real we patriot force trump to do likewise,2024-10-13,DJT,1
HuskyNutBuster,we go from outrage over pet be eat which turn out to be a lie to space laser cause hurricane which be of course a lie to trump lying about crime in aurora which the city itself dispute trump directly with the actual number its all a lie and you maga feel obligated to believe it,2024-10-13,DJT,1
RickRolling,get ready for a crash,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,I say bill he lease out whatever he want to purchase but enough of the taxpayer pay to protect a convict from his own bad manner poor choice lack of ethic integrity honesty stupidity maybe then people who be register republican or vote for he will not be encourage to shoot his ear or take long ride up to picnic fenceside at his resort get shoot at republicans supporter be such moron,2024-10-13,DJT,1
jaydeedoo,tell we more,2024-10-13,DJT,5
jaydeedoo,20152018 the annual crime rate increase 105,2024-10-13,DJT,1
Clutch_Cargo99,who care what vernon jones say you care so little for black people why listen to they,2024-10-13,DJT,1
Chico_the_Dolphin,check out these word bubble boy ,2024-10-13,DJT,1
chromeal5,what a vile man,2024-10-13,DJT,1
Scoops1212,break congresswoman omar ilhan have officially be kick off the foreign affair committee,2024-10-13,DJT,1
Honest_Abe,the campaign of former us president donald j trump have request several military aircraft for trump to fly in up until the election expand flight restriction over his property and rally bulletproof glass for use in battleground state as well as a convoy of armored military vehicle with these request come after trump adviser be brief recently by the us intelligence community and secret service about the serious threat of additional assassination attempt against the former president,2024-10-13,DJT,1
channelsurfer,kamalas opportunity economy on full display in chicago ,2024-10-13,DJT,5
HansGruberLives,obamanation be what black americans be call barrack obama after his disgraceful and insult speech to black voter ,2024-10-13,DJT,1
Multidayrunner83,well that happen,2024-10-13,DJT,5
jaydeedoo,now do aurora crime while trump be in office derp,2024-10-13,DJT,1
RalphZero,my trump absentee ballot arrive and be be process ,2024-10-13,DJT,5
Mustang8,who want more of this ,2024-10-13,DJT,5
nealp89,maga those immigrant you all talk shit about feed america ,2024-10-13,DJT,1
TreasureBonanza,so orange man be bad for say same exact thing detroit newspaper say about their own citylmao image that ,2024-10-13,DJT,1
nealp89,florida be go thru a fucking hurricane but I do not see no maga on the roof fix they house all I see be immigrant do it I m never take a red hat serious ,2024-10-13,DJT,1
HansGruberLives,another phoney like commula ,2024-10-13,DJT,3
BullMarketHustler,trust in conspiracys must be crazy ,2024-10-13,DJT,5
TreasureBonanza,hmmmm ,2024-10-13,DJT,3
I_Love_Collective_Soul,I m high full disclosure but it make I think deep and with this ticker deep thinking be more valuable than fundamental its very apparent base on sentiment volume maga nuts be crazy than ape I m sure some ape be here ff share os that this be run til 115 love or hate trump your choice but this baby run for 3 week short will flip next week and watch out book it but not financial advice I m high,2024-10-13,DJT,3
Chico_the_Dolphin,more bullsht red meat for his magat to suck on ,2024-10-13,DJT,1
GorillaTicTacs,I wonder if they ever get tired of trump nonsense end badly for they where be we at on the whole cat and fema thing ,2024-10-13,DJT,1
HansGruberLives,shot fire to another failure of a democrat governor ,2024-10-13,DJT,1
SkyDaddy,all the recent volume be buyer that expect a pump easy double be garrentue the float be get really tight from hold for election buyer,2024-10-13,DJT,2
InformedReasoned,eat the cat ft donald trump ,2024-10-13,DJT,5
HansGruberLives,more black voter outrage against obama keep flood in today maybe its time for obama to exit stage leave he s only make thing bad for kamala ,2024-10-13,DJT,1
SkyDaddy,25 be the new bottom its go to 50 monday then cool off,2024-10-13,DJT,1
Chico_the_Dolphin,your gaslighting be top notch bravo so what s go on with the haitian they still eat pet in ohio or do they get that under control ,2024-10-13,DJT,5
TreasureBonanza,no word need lol ,2024-10-13,DJT,1
andreingramPhD,I be and be still now a loyal joe biden supporter ,2024-10-13,DJT,5
SkyDaddy,do it do a meme pump 100,2024-10-13,DJT,5
OrangeDirt,trump be a ponzi scheme floor be go to drop,2024-10-13,DJT,1
Agent122O,a lot of people be predict a red wave like 2022 ,2024-10-13,DJT,2
Chico_the_Dolphin,it be a good week for kamala she do very well in all her interview and come off as an intelligent and genuinely caring person she do great work in ca and as a senator I believe she will seek a bipartisan solution with those that be willing to work for all americans and will callout the total wanker who need to grow up and do not belong in leadership role ,2024-10-13,DJT,4
GorillaTicTacs,why do we need to wait around for a fake news story write by some indian rando to develop ,2024-10-13,DJT,1
Kpick,opening to 30 with the lube from liberal tear ,2024-10-13,DJT,1
InformedReasoned,aurora mayor say trump claim about colorado city grossly exaggerated ,2024-10-13,DJT,1
HansGruberLives,let wait for this story to develop before claim its ai that s a lazy man retort these day I ve be notice your quick to the conspiracy theory kind of ironic be not it,2024-10-13,DJT,1
Mucosal_Immunity,count down 24 more day ,2024-10-13,DJT,1
GorillaTicTacs,be you another parody account now ,2024-10-13,DJT,1
GorillaTicTacs,walz talk about maga manufacturing bullshit indianoutsource maga then provide an example of use chatgpt to manufacture bullshit not sure if you could do a well job there prove case in point ,2024-10-13,DJT,1
HansGruberLives,just look at all those medal steal valor no wonder trump and other hate this guy ,2024-10-13,DJT,1
USAisBetterthanMaga,trump joint chief of staff nominee mark milley have this to say about trump excerpt take from link below he be the most dangerous person ever I have suspicion when I talk to you about his mental decline and so forth but now I realize he s a total fascist he be now the most dangerous person to this country milley who be nominate by trump to be chairman of the joint chief of staff in 2018 and serve in the role from 2019 to 2023 reportedly tell woodward,2024-10-13,DJT,1
Chico_the_Dolphin,I hear they use to eat cat and dog in bed together just like the immigrant in ohio he be soooooo bust,2024-10-13,DJT,1
HansGruberLives,more adoration for obamas recent speech flooding into x today here a crazy idea let black voter think for themselves ,2024-10-13,DJT,1
Freeadvice20,stocktwit do absolutely nothing to remove ai bot they must be incentivize by user number but they re fool advertiser because many user be simply ai bot if this company ever go public hindenburg would be the first to write about fake ai bot user trump will win and djt will move to early next week its 200 dma ,2024-10-13,DJT,1
HansGruberLives,walz under fire for inappropriate behavior possibly abuse ,2024-10-13,DJT,1
Chico_the_Dolphin,trump hate people who do not let he get away with his lie ,2024-10-13,DJT,1
Spinninfan,whether they figure it out today or the day after the election do not matter to I ,2024-10-13,DJT,3
GorillaTicTacs,dude apparently miss the gravestone doji on the daily usually signal a reversal not guarantee but usually if they want to profit off a trump win they would have smash this under to load up instead be get a pump and dump 3 week out ,2024-10-13,DJT,2
xoz,biden secretly vote trump ,2024-10-13,DJT,1
InformedReasoned,he love let those shart go when people be watch ,2024-10-13,DJT,5
Chico_the_Dolphin,dude what I ve hear english be a tough language to learn keep try ,2024-10-13,DJT,1
HuskyNutBuster,people say he smell like a trash can full of old diaper and can not stand be in the same room with he as the day go on,2024-10-13,DJT,1
jfkspire,trump soil himself saga get worsenew ,2024-10-13,DJT,1
happyhouractual,one thing for certiandont ask kamalayoull just get cackle word salad that have zero substance unless the obama ear piece be in which be actually bad lol just remember it be the wheel that make the bus yellow which we all know make the bus what it be in that it be yellow make it the bus that it be,2024-10-13,DJT,1
WallStpass,like his stock his campaign have zero catalyst zero traction zero plan pledge to make his bs lie about a country that s break with incompetent leadership can be fix by a criminal felon34 con artist with a fake record of wealth and success every business be a failure and care for no one but himself if you do not kiss his ass you re fire regardless of your qualification wrong for any office wrong for humanity ,2024-10-13,DJT,1
Spinninfan,I think you should ask they basic question show they a picture of blue and ask they what color it be then ask kamala the same question start small they will have a hard time with color ,2024-10-13,DJT,3
Chico_the_Dolphin,so do you want to know the actual fact of her policy or do you just want to make up a bunch of crap to complain about like a drama queen ,2024-10-13,DJT,1
crazyaf,this dudebot only post negative article on djt so it be either a bot or a fool to think they can influence djt if you have not notice its go straight up as the election winner become clear president trump,2024-10-13,DJT,1
Spinninfan,sht yourself today ,2024-10-13,DJT,5
BigBullnBear,new crypto token tie to djt come soon I close my from two week ago for 400 shdd stay in,2024-10-13,DJT,5
CatalinaWineMix3r,vote harris today lfg ,2024-10-13,DJT,5
Spinninfan,what s up traitor how s your saturday ,2024-10-13,DJT,5
Spinninfan,lily block I what a bunch of s ,2024-10-13,DJT,5
Xyzfrompartsunknown,on nov 7th cheeto bonino will be exit up the escalator,2024-10-13,DJT,1
GorillaTicTacs,congrat on finally make ace keep shoot those nazi down ,2024-10-13,DJT,5
Str18BALTStr,jd vances mom get health coverage under trump by use obamacare maga concept of a plan pride ,2024-10-13,DJT,5
Xyzfrompartsunknown,he s toast,2024-10-13,DJT,5
PunkASnowflake,lol ,2024-10-13,DJT,3
jfkspire,trump fart on stage and also bash detroit ,2024-10-13,DJT,1
crazyaf,I receive a message from the bot lilygoat second after post here the thing stocktwit allow real people to block bot but bot never block real people so while the ai bot lilygoat would never block I I m block lilygoat right now bye bye to another bot however I m concerned that stocktwit do not seem to be police ai bot do anyone else feel this way ,2024-10-13,DJT,1
happyhouractual,everyone tired of the russian excuse bsabout as dumb as say hunter laptop do not exist or as dumb as obama let putin walk right into crimea bluetard be just a broken record of stupid sht next,2024-10-13,DJT,1
Solarexpss,look like his dark orange head be go to explode the man do not look well,2024-10-13,DJT,1
Darkpool4u,onlyfair,2024-10-13,DJT,1
ThinkYouCan,there be a time when republicans would have call for treason charge against someone that communicate with russia when russia invade a country the us be aid in defense today republicans they double down on trump despite his treason ,2024-10-13,DJT,1
Mishka1,mask mandate be return for a limited time during cold and flu season in the heart of deepblue californias san francisco bay area foxnew fox be the absolute bad try to rile the moronic think about it food server need to wear glove and hairnet handle food dentist wear glove mask and eyewear when you go to a doctor for exam they at least wear glove how be wear a mask in a medical setting during cold and flu season some outrageous issue,2024-10-13,DJT,1
Xyzfrompartsunknown,the orange mussolini never stop act like a privileged spoil petulant child,2024-10-13,DJT,5
PotionX1900,I m go to suggest everyone watch this guy youtube channel,2024-10-13,DJT,5
gilmeriken,trump supporter be still delude about 2020 even trump know he do not win he just do not care because he s a sore loser harris 2024,2024-10-13,DJT,1
wakeupppppp2day,tour,2024-10-13,DJT,5
eightfoldpath,will not release result of physical will not can not debate will not can not do simple 60 minute interview reschedule town hall ramble incoherently whenever teleprompter glitche stable genius on the fritz ,2024-10-13,DJT,1
ThinkYouCan,trump communicating with putin during a time of war be treason ,2024-10-13,DJT,1
wakeupppppp2day,djt do not go on yours wit jerk off,2024-10-13,DJT,1
EssTay,I have hope dream and aspiration that djt landslide this empty cackle pantsuit puppet her opportunity economy be only for billionaire urkraine illegal migrant human trafficker pedophile and third world dictator,2024-10-13,DJT,1
wakeupppppp2day,pete you fuck they coulda use logan act a boat load on he already but they can not and that be the dash between 45 and 47 on his hat good luck to you and short ,2024-10-13,DJT,1
MikeCaymanTrades,what a run long overbought now,2024-10-13,DJT,1
Chico_the_Dolphin,the mayor of aurora co offer to give trump a tour of the city to show he what a lie sack of he be of course chicken donald refuse he want to go lie at his rally instead and the crowd eat it up miserable idiot ,2024-10-13,DJT,1
Trumpisourlastchance,neither do foreign bot gfy,2024-10-13,DJT,1
Arson00,durrrr ,2024-10-13,DJT,2
skitime,ouch the worst ,2024-10-13,DJT,1
lilygoat,be call everyone a bot the same principle as he who smell it deal it beep boop,2024-10-13,DJT,1
OrangeDirt,teslas stock be nose diving djt will follow shortly,2024-10-13,DJT,4
happyhouractual,if u can not tell harris be full of hot air you re just deaf dumb or stupidprobably all of the above she keep getting call out for bs on a daily basis hysterical vote red,2024-10-13,DJT,1
Chico_the_Dolphin,so why do you let donald trump get away with bs most people hold their 5 year old to a high standard seriously lame ,2024-10-13,DJT,1
I_Love_Collective_Soul,today look like a good day for sheep herd the fool be out and about I see,2024-10-13,DJT,5
crazyaf,with a user i d like peteyxr83b85389ruqrgytbz its obvious its an ai bot create in 2024 to influence djt investor after I post this message ill be bombard by ai bot algorithm stocktwit be become almost useless because they do nothing to police this its like play whackamole with these botsdelete one and another pop right back up I certainly question the legitimacy of stocktwit management and the site,2024-10-13,DJT,1
Max22,excellent analysis by eric trump ,2024-10-13,DJT,5
Max22,melania trump reveal the emotional toll assassination attempt have take on her family ,2024-10-13,DJT,4
peter71110,patriot do not vote for a traitor,2024-10-13,DJT,1
HoeBiden420,next president,2024-10-13,DJT,5
S_Franconi,example of evil democratic socialism your local fire department pay for with taxis for all in the area to use awful evil eh ,2024-10-13,DJT,1
Tuck_Frump,this ,2024-10-13,DJT,5
w01fgr33n,very smart donald let deport all the immigrant even smart elon very great idea I know the immigrant raise the child of the wealthy we can just replace their nanny and maid with my optimus robot highly intelligent trump supporter my child be identify as a robot,2024-10-13,DJT,5
Tuck_Frump,u call I a nazi ha ha ha you mfer be full of lie and hate you need to be smash stop the gaslighte bs truth will overcome lie in this election ,2024-10-13,DJT,1
I_Love_Collective_Soul,remember the insider coowner dude that sell 7 million share at he could have another mil if he just have faith think he still have a job or be alive miss out on 100 mil have to ste no,2024-10-13,DJT,1
skitime,poor dog and cat in ohio ,2024-10-13,DJT,1
Max22,michael moore now think joe biden have superpresident power he s wrong again ,2024-10-13,DJT,1
Etrading,the performance in october usually predict the election winner if its be up the incumbent win if its down the incumbent lose over 90 since 1968 fed help kamala to win we like it or not mark it,2024-10-13,DJT,3
smallfish1,thank for share truly disturbing straight from the horse mouth trumpster love russia and putin more than america truly disgusting we must vote blue to stop putin crony from get close to the oval office again wait for bob woodwards new book next week to drop more bombshell on putin and trump allege secret phone call,2024-10-13,DJT,1
Max22,russian influence like the troll like to say ,2024-10-13,DJT,5
Major_Av8r,seem you be bitter and nervous too trump for president long live our republic democracy constitution freedom liberty free market capitalizm and equal application of justice we do not need a new way forward we just need a leader who will improve our national well be safety security and prosperity for all socialism be not what have make this country gerat and prosperous and free marxism and communism be not the way either,2024-10-13,DJT,1
