Username,Comment,date,sentiment,Ticker
CryMeATicker,woman maga can not live with em and can not live with em bearish,2024-10-09,1,DJT
VikeInvests,if you have to tell people you be not weird over 20 time in under 30 second you might be weird this have I roll bearish,2024-10-09,1,DJT
StockRavingMad,they re eat the dog rfkjr bearish,2024-10-09,5,DJT
Lazarus2024,how true,2024-10-09,5,DJT
CryMeATicker,very confusing be you describe a maga rally bearish,2024-10-09,2,DJT
happyhouractual,nah we just do not want dumma word salad with socialist dressing on top with a side of 7 milliion illegal and multiple war do great bluetardsnot,2024-10-09,1,DJT
Kream,kamala harris decide to do an interview with the trumphate host of the view a show watch almost exclusively by age liberal woman its hard to see what new voter she think shed reach there the discussion predictably devolve into another trumpbashing session offer nothing of substance to anyone outside of she already diehard base,2024-10-09,1,DJT
MoonMarket_,trump stock be rise after butler rally and kamala 60 minute buy now bullish,2024-10-09,1,DJT
CryMeATicker,we get one on fire here statistic do not bear out your assertion maga be not exactly overflow with vassar and harvard grad bearish,2024-10-09,1,DJT
Freeadvice20,typical democrat post on this board I live anywhere but near poor people of color I stay in my bubble groupthinke with my comrade about how everyone else be racist while secretly believe I m superior to everyone well set my alarm and add a few more foot to my privacy fence,2024-10-09,4,DJT
gooddoggie,wtf do the little trumpie think donnie be go to win go ahead trumpie buy,2024-10-09,1,DJT
ricky_lafleur,wen delist on this pos bearish,2024-10-09,5,DJT
Johnniejohns,donnie watch space force every saturday morning while he eat his left over big mac and fry bearish,2024-10-09,4,DJT
samkaching,crash big soon bearish,2024-10-09,1,DJT
vallahal,double in a week as more dem get on board the right train,2024-10-09,1,DJT
CryMeATicker,this be old news and they do so because he pay his fine designate an in country representative and agree to remove account incite violence bearish,2024-10-09,1,DJT
happyhouractual,dumb democrat just read below get a well botnext,2024-10-09,1,DJT
Prntmoney,great question,2024-10-09,5,DJT
gilmeriken,when your family suffer trump turn it into a photoop harris 2024,2024-10-09,5,DJT
Brandoroadster,attn shady vance pretend he be pro autoworker union why be these people not even auto worker,2024-10-09,1,DJT
Johnniejohns,such a proud boy bearish,2024-10-09,5,DJT
ForeRight5,yes this be on the same plane as lie about femas resource and immigrant eat pet,2024-10-09,1,DJT
channelsurfer,from the horse mouth thank joe biden blame obama for not stop putin 2014 annexation of crimea they fke up in 2014 biden tell a friend accord to woodward that s why we be here we fke it up barack never take putin seriously bullish,2024-10-09,1,DJT
happyhouractual,what do that have to do with democrat as a whole next,2024-10-09,5,DJT
John_D_Stockefeller,joey promise a dei running mate he deliver qualification do not mater box checkedand in,2024-10-09,1,DJT
VanDogeOne,oil industry be align with trump now bullish,2024-10-09,1,DJT
happyhouractual,sort of creative but everything here just reveal democrats as angry dumb uneducated and derangedall you all do be spew hatred and always right despite fact prove otherwise vote red next,2024-10-09,1,DJT
CryMeATicker,bearish,2024-10-09,4,DJT
SeekingUnicorns,be that the same as when your former vp will not endorse you run for president for a third time,2024-10-09,1,DJT
BigDaddyBoss,even the man with brain rot be embarrassed for she,2024-10-09,1,DJT
Honest_Abe,white house staffer say its open warfare between team kamala and team biden,2024-10-09,1,DJT
Johnniejohns,biden teaching trump how to guide hurricane bearish,2024-10-09,5,DJT
BigDaddyBoss,beware of the bot bot alert,2024-10-09,1,DJT
BigDaddyBoss,she have no clue what in live hell could she do to help with hurricane relief he know that,2024-10-09,5,DJT
AustinMunday,commie harris can not even run a popsicle stand every task biden give to she she fail she get vice president because the democrats need a box to check she be a presidential candidate because her boss become senile she lie a lot she can not even keep her accent straight the most radical candidate in history her actual policy conflict with her past statement green energy aka special interest pay day tax on unrealized gain preside the single great invasion via the southern border bar none not close iran have activate 7 different front on war since her presidency she never win a single primary vote in her entire life 90 percent turnover rate in her staff fail at every single job biden give she frankly commie harris get she start whore herself out to willie brown her classy appearance on call her daddy which have recent program title blow job hall pass frat daddy speak volume,2024-10-09,1,DJT
smallfish1,dick and liz cheney be correct vote blue a vote for trump be a vote for putin maga be a cult trump be a traitor,2024-10-09,1,DJT
straightfire008,biden undermines harris claim that ron desantis be politicize hurricane response do a great job bullish,2024-10-09,1,DJT
Johnniejohns,trump the great divider bearish,2024-10-09,5,DJT
12Dakotadan,damn it its the f trump know how to read at the 5th grade level we would not be talk about it good job mo ron don,2024-10-09,1,DJT
Forthill,american parent please stop drop the baby on their head,2024-10-09,1,DJT
YouVSYou,33 for the donald bullish,2024-10-09,4,DJT
VikeInvests,yeah these be the weirdo we want in charge bearish,2024-10-09,5,DJT
happyhouractual,democrats be just dumblike they have zero education wait they get their education from msnbc and the viewthat brainwashingnegative education hahaha moron,2024-10-09,1,DJT
havacubepunch,1 followet since 2021 bot bot bot bullish,2024-10-09,1,DJT
CaymanStyleBeef,a real hero bearish,2024-10-09,5,DJT
Gibby33,absolute trash absolute,2024-10-09,1,DJT
sifter,kamala say bitcoin be her spirit animalnot,2024-10-09,5,DJT
VikeInvests,fly like trump weird bearish,2024-10-09,5,DJT
Johnniejohns,hey dirt eater who s your daddy bearish,2024-10-09,5,DJT
Scoops1212,more division if you have not wake up now would be a good time what da,2024-10-09,3,DJT
smallfish1,short this garbage to zero putin lapdog will go to jail this pos will have zero value seven secret phone call with putin after his presidency include one phone during which time trump pressured republican congressman to block the military aid to ukraine last year I can not believe my ear this be treason bearish,2024-10-09,1,DJT
Pattern_Spotter,conservative be not racist moron kkk be start by a democrat and consist of democrats liberal demon have put misinformation out there to try to blame it on conservative but democrats have the patent when it come to racism here a tip for you stop judge other and look in the mirror that s you and no matter what persona you try to portray you re still the same loser you see in the mirror block for be an idiot bullish,2024-10-09,1,DJT
50milionpowerinROK,bullish,2024-10-09,1,DJT
gilmeriken,someone sharp be go to wreck polymarket if they actually pay out its illegal for we citizen to bet by get great odd on harris 2024,2024-10-09,1,DJT
catweld,bullish,2024-10-09,1,DJT
Fastruns17,just have to pull up a financial statement net income million net operating income 16 million how be they allow this crap to stay on the stock exchange bearish,2024-10-09,1,DJT
MelonHole888,so a cat I feed bring a dead bird to my patio mixed feeling about it,2024-10-09,3,DJT
ycbig176,nate silver the analyst know for call the election have vice president kamala harris with 285 electoral vote donald trump with 231 base on his math you need 270 lol that s great I m buy beer and champagne for everyone on this board on november 06 2024 and the maga dope will pay for it after I take all their money in this stock bearish,2024-10-09,1,DJT
_Mr_Balljangles_,literally wtf be happen north korean troop enter ukraine,2024-10-09,1,DJT
SeekingUnicorns,real republicans want their party back,2024-10-09,1,DJT
Rich_P,bearish,2024-10-09,4,DJT
AndrewLonggg,when the fda be fund by big pharma this be the result we fear for our child and will do anything for they fear be the mind killer,2024-10-09,1,DJT
12Dakotadan,while you all spread misinformation or disinformation say kamala this kamala that let watch dopey the lose his mind again he s not go to make it boy and girl,2024-10-09,1,DJT
BigDaddyBoss,bot alert they be all over,2024-10-09,1,DJT
BigDaddyBoss,he have brain rot they have no choice but to turn to the moron,2024-10-09,1,DJT
sodbusters,I hope all you yellow belly liberal have your cry towel trump will be your president in less than a month bullish,2024-10-09,1,DJT
TestacularTommy,why the pump just curious anyone expect a morning dropor pop,2024-10-09,1,DJT
mnm8844,kamala the most fake person first lie to libtard that goldman sachs support her economic plan when they do not flip flop on all her stance no one have a clue what she really stand for not even her follower know say bidenomics be great and then complain about family not have enough to buy food now she be make up lie about hurricane relief only libtard would believe bullish,2024-10-09,1,DJT
GuyC22,this alone mean the election be over,2024-10-09,1,DJT
Wingerode,hour ago some random person post something dumb about president not have authority over the border that comment be now bury under a mile of other dumb comment this late response be from the 8 us code 1182 whenever the president find that the entry of any alien or of any class of alien into the united states would be detrimental to the interest of the united states he may by proclamation and for such period as he shall deem necessary suspend the entry of all alien or any class of alien as immigrant or nonimmigrant or impose on the entry of alien any restriction he may deem to be appropriate,2024-10-09,1,DJT
SeekingUnicorns,yepshe terrible yet more palatable to the majority of the country than trump support a loser and lose just like you do four year ago its a shame too republicans have a legitimate shot with anyone else at the top of the ticket,2024-10-09,1,DJT
AndrewLonggg,break brazilian supreme court have just lift the countrys ban on x clade tyrannis,2024-10-09,1,DJT
AustinMunday,commie harris can not even run a popsicle stand every task biden give to she she fail she get vice president because the democrats need a box to check she be a presidential candidate because her boss become senile she lie a lot she can not even keep her accent straight the most radical candidate in history her actual policy conflict with her past statement green energy aka special interest pay day tax on unrealized gain preside the single great invasion via the southern border bar none not close iran have activate 7 different front on war since her presidency she never win a single primary vote in her entire life 90 percent turnover rate in her staff fail at every single job biden give she frankly commie harris get she start whore herself out to willie brown her classy appearance on call her daddy which have program right before title blow job hall pass frat daddy speak volume which notoriety a result from salacious content,2024-10-09,1,DJT
CarlBnas,rasmussen cool story bro,2024-10-09,4,DJT
ThinkYouCan,I mean they even look like villain bearish,2024-10-09,1,DJT
secondz2late,so the same people that think human have no effect on climate change now believe that human can control the weather bearish,2024-10-09,3,DJT
sardinesforlunch,merge with x bullish,2024-10-09,1,DJT
OUKNOW,the thing that pop up when scroll through reddit for actual news article,2024-10-09,5,DJT
straightfire008,similar theme all over the place,2024-10-09,3,DJT
AndrewLonggg,break rfk jr just launch an open digital forum call policy for the people where citizen all over the country can post policy proposal that trump team will review,2024-10-09,1,DJT
JessTheDancer,this ticker be full of the moron bullish,2024-10-09,1,DJT
Rassclat,bullish,2024-10-09,1,DJT
CG_Money,bearish,2024-10-09,4,DJT
mjh2065,surprisingly there be no shortage of racist conservative on here here be a tipthe white canadians and european become citizen be your liberal threat those brown people that you despise come from more conservative place than america the only thing that keep they from support republicans en masse be all of the blatant racism in the party the ignorance of this fact and the tolerance of racism be what be hold you back,2024-10-09,1,DJT
biasedOne,my favorite part be that trump be too chicken shit to show up people be now refer to he as orange chicken everyone favorite dish bearish,2024-10-09,5,DJT
VikeInvests,maybe on fantasy island fake businessman live off bankruptcy and scam bearish,2024-10-09,1,DJT
SaLuSa_of_SIRIUS,absolute disastrous friendly interview for kamala she be a box of rock and do not get I start on coach walz that goofball,2024-10-09,1,DJT
straightfire008,free speech at its good she be will to risk her reputation on this bullish,2024-10-09,1,DJT
AndrewLonggg,break trump lead harris by 26 point among hispanic voter accord to a rasmussen survey trump 62 harris 36,2024-10-09,1,DJT
Honest_Abe,I find it disturbing to see news article like this while the federal reserve be take a victory lap on inflation,2024-10-09,2,DJT
GuyC22,and I will never vote for someone in charge of the border that purposely be let in criminal illegal alien that be hurt rape and kill americans this should outrage everyone,2024-10-09,1,DJT
JArc,buy put for after next financial release in november I m stoke bearish,2024-10-09,1,DJT
Vik_TZ,businessman lol hahahahah lol bearish,2024-10-09,1,DJT
DMAGA,dark maga let goo bullish,2024-10-09,1,DJT
SaraFM5501,biden kamablah blah blah let this piece of shit into our country million more like himtreasonous bitch both should be charge noooooo they can not be vet wake the fuck up trumpvance bullish,2024-10-09,1,DJT
gaineous,we all can not get rich but a fool and his money deserve to be depart 65 insti ownership probably some storefront in boca even and have more than that 61 insider watch that as that get low holder exit time get short my guess be they have one more raise soon follow by sub q125 and no I m not a dem even as a trade do not qualify as an investment there be well rvr play out there we all can not get rich but some of we will q125 put while be at it and yes I m a tsla owner trader market ride the rally and avoid the dip,2024-10-09,1,DJT
SammyStocks22,the left be just not funny but they do constantly provide the rest of we with material remember buddy you be on the side of a dude provide other dude with tampon bullish,2024-10-09,3,DJT
havacubepunch,businessman or kackler business man please bullish,2024-10-09,1,DJT
gilmeriken,low info post,2024-10-09,3,DJT
mnm8844,how do one mess up a massively edit interview even liberal news can not save kamala can not imagine what the unedited version look like hope someone leak bullish,2024-10-09,1,DJT
straightfire008,pray for those in florida bullish,2024-10-09,5,DJT
jzuyderland,I will never vote for anyone who wear a dirty diaper stay strong do not cover djt fair value less than,2024-10-09,1,DJT
Traderdocs,make so much money,2024-10-09,5,DJT
Rich_P,do someone say idiot bearish,2024-10-09,1,DJT
Speakthetruth,have no doubt that musk be correct when he say that there will be no more election if trump lose the communist democratic state plan be clear,2024-10-09,1,DJT
Vik_TZ,hurricane hit red state dem control the weather hurricane hit blue state god punish gays republicunt brain at work,2024-10-09,1,DJT
sKamalaRCX2017,I watch this today and could not agree more the current democrap party be nothing more than a big tech globalist climate crap sellout they be nothing but fraud today and use the most vulnerable as a cop out for their failure to represent this country their policy and plan be anti religion anti family anti social anti financially free and anti american bearish,2024-10-09,1,DJT
Brandoroadster,attn eraserstock have ban I because I question why this stock would gap up to tomorrow somebody give this kid a lesson before he piss all of his parent money away,2024-10-09,1,DJT
ALLEGEDLY1,extremely thankful for this movement I could not pass up 6 figure profit today so I sell 30000 share add put heavily towards bell,2024-10-09,5,DJT
GuyC22,break news october surprise kamala harris be an idiot and hate america vote accordingly bullish,2024-10-09,1,DJT
CarlBnas,they re not allow to be honest in the cult common characteristic of group think and be control by a cult leader,2024-10-09,2,DJT
JenniFUR2,some be find their way back to reality,2024-10-09,3,DJT
Morgo,trump be go to make we so rich shorter gona hate,2024-10-09,1,DJT
AndrewLonggg,no lolz,2024-10-09,1,DJT
InsiderQQ,trump be a businessman obviously if you want economy and stock market to do goodjust vote trump bullish,2024-10-09,1,DJT
dommy7,I think we get bullish news over night bullish,2024-10-09,1,DJT
secondz2late,bearish,2024-10-09,4,DJT
lucaluca,unbelievable just wait for the diddy tape of djt sucking putin somewhere bearish,2024-10-09,1,DJT
Eraserstonkz,let go gap up tomorrow morning bullish,2024-10-09,1,DJT
Brandoroadster,nobody leave their seat or they be never fill,2024-10-09,1,DJT
Multidayrunner83,watch this recent interview with elon musk and tucker carlson about ai bullish,2024-10-09,5,DJT
Romulo7,vance indicate that biden win the 2020 election legitimately,2024-10-09,1,DJT
WeedHoppa,let just ask something simple do trump loss the 2020 election maga leadership will not answer what say the cult bearish,2024-10-09,1,DJT
DonaldChrumps45,cumallah do a media blitz full of softball interview and completely fs it away with stupidity even cnn have their hand up like wtf,2024-10-09,1,DJT
channelsurfer,scott jenning for the w she s cook bullish,2024-10-09,3,DJT
Clutch_Cargo99,yes there be proof that maga be a cult the new maga queen brain be leak into her vagina alina habba an aide and attorney for donald trump after she claim there be baby float in the water under the vice presidency of kamala harris,2024-10-09,1,DJT
Mustang8,look good multi day runner look to rebound still move bullish,2024-10-09,3,DJT
GetBusyBuying,bearish,2024-10-09,4,DJT
CarlBnas,trump will stop the hurricane madness,2024-10-09,5,DJT
Str18BALTStr,you guy buy be get bad news bad poll from junk news when he lose you re go to want to attack your own country and people again because you ll be so shocked,2024-10-09,1,DJT
ForeRight5,answer 3 be the correct answer step up to win your prize if you select choice 3,2024-10-09,4,DJT
zzen,scum just like trump bearish,2024-10-09,3,DJT
BigDaddyBoss,bot alert smelly burn toast cameltoe,2024-10-09,1,DJT
hongkingkong,eod tomorrow bullish,2024-10-09,1,DJT
straightfire008,nobodys perfect and I d rather go out think I do everything I could vote for what s good for america and our core value than not bullish,2024-10-09,1,DJT
Romulo7,the truth about those auto worker for trump at michigan event,2024-10-09,5,DJT
CryMeATicker,yep as a prosecutor she put no shortage of scum in jail by answer judge question scum similar to jan 6 terrorist in fact bearish,2024-10-09,1,DJT
HuskyNutBuster,a venn diagram depict flat earther and maga be just a circle,2024-10-09,3,DJT
johnnyvolume,happy halloween sucker love the trump bearish,2024-10-09,5,DJT
OptionDayTrader4Profit,on harris watch bearish,2024-10-09,4,DJT
Str18BALTStr,this be exactly what happen maga pride,2024-10-09,5,DJT
Eraserstonkz,gap up let go bullish,2024-10-09,1,DJT
BigLou_222,have kamala harris ever answer 1 question she be ask,2024-10-09,1,DJT
BigDaddyBoss,I d call she an idiot but that would insult idiot,2024-10-09,1,DJT
The_Sandman,just remember a vote for kamala be a vote for whoever tell she what to do and a vote for trump be a vote for someone who want to sell you stuff nuff say,2024-10-09,1,DJT
Brandoroadster,stay classy trump,2024-10-09,5,DJT
BigLou_222,even the teamsters union say the democrats be buy and pay for fact,2024-10-09,1,DJT
johnnyvolume,stay classy trump bearish,2024-10-09,5,DJT
getalife,donald insult woman again nice disgusting post again on truth social he s go to loose again because of insult and degradeing woman he s so call wife be nowhere to be find what a surprise,2024-10-09,1,DJT
MelonHole888,its happen folk hurricane or not,2024-10-09,3,DJT
Str18BALTStr,republicans be challenge all aspect of mailin voting in battleground state because trump be wildly lose maga pride,2024-10-09,5,DJT
Down_Goes_Frazier,america first my ass bearish,2024-10-09,5,DJT
Nick1971,even cnn be actually be real journalist again and question harris harris be a quack bullish,2024-10-09,1,DJT
Eraserstonkz,gap up incoming hey bear you re fire bullish,2024-10-09,1,DJT
TechTrader17,see that cute little word other yeah guess what other be not on the ballot next month sit down bearish,2024-10-09,1,DJT
CryMeATicker,yes absolutely can not have american citizen vote especially if you lose if you win the all good bearish,2024-10-09,1,DJT
Starvedout,trump and vance want to make the usa a man drive nation trump be hang with epstein who s club be like diddys bisexual friendly and young kid be this why kid rock sing about she be 17 and far from in between and he support trump ear ring wear jason aldean like singe about the boy in the hayfield kid rock like singe about cowboy and juvenile what straight man could enjoy listen about that kind of stuff I like chick song myself,2024-10-09,5,DJT
Brandoroadster,attn get her feeling hurt because she could not handle the fact that mtg produce another gem of a conspiracy but because she be cry I m sip those snowflake maga tear beware with this maga moron she be completely clueless so fact will get you ban,2024-10-09,1,DJT
CryMeATicker,be that an artisanal hand craft maga pole bearish,2024-10-09,3,DJT
The_Sandman,there s no way in hell more people vote this year than in 2020 if I do see a high number of vote it will be kind of suspicious to I,2024-10-09,1,DJT
Rich_P,what a scumbag bearish,2024-10-09,1,DJT
MurdaCwrote,tina be go to miss you,2024-10-09,1,DJT
TechTrader17,oh well then that settle it I mean its almost like science smfh bearish,2024-10-09,2,DJT
swingprotrades,libtard here be arizona bullish,2024-10-09,1,DJT
CryMeATicker,yes yes we be control the weather you be on to us genius bearish,2024-10-09,5,DJT
BigLou_222,be that another green day for djt yessss it be all of a sudden all the short be all quiet and and the kamala lover goy nothing to say ummmm trump 2024 bullish,2024-10-09,1,DJT
backjackreturnes1,its come,2024-10-09,4,DJT
MelonHole888,be not it obvious the dem be use the hurricane to change the voting in florida its gona be a disaster less people will vote,2024-10-09,1,DJT
Down_Goes_Frazier,why do knuckle drag mulletheaded trump bro believe anything billionaire douchebag say they love be scamme and hate on everything bummer vibe bearish,2024-10-09,1,DJT
CryMeATicker,worse he send scarce desperately need machine the guy be a russian lacky bearish,2024-10-09,1,DJT
TeaTeaTeaTea,no reallyhe lostand you re in a cult bearish,2024-10-09,2,DJT
BigDaddyBoss,wow bullish,2024-10-09,1,DJT
mjh2065,someone pump this need to explain what the business model be now that twitter be as far right as this site and trump be now post on there as well so the number one driver of traffic be no long exclusive to the site it seem to I that the price of this stock can only stay high through corruption which require his election by corruption I mean wealthy people or group buy his stock as a way of transfer money to he personally in a way that be not overtly illegal same go for liberty finance,2024-10-09,1,DJT
CryMeATicker,in fairness to peter thiel he might be satan helper but he can put together a coherent sentence bearish,2024-10-09,3,DJT
UncleSamChldSupport,truth strange than fiction you all remember that russian spy tv show the americans well trump secretly send putin covid test when we could not get any,2024-10-09,1,DJT
Brotherhood_of_Thiel,more like kamala give head when donald trump win over this bitch bullish,2024-10-09,1,DJT
GetBusyBuying,I think people be now more comfortable say publicly that will vote for trump than they be in 2016 I still think these poll be not capture those people who be silent trump supporter,2024-10-09,2,DJT
shadowpawn,harris crush it on howard stern show and the view colbert up later tonight bearish,2024-10-09,5,DJT
CryMeATicker,biden and the epa today be do maga outreach by require replacement of all lead pipe nationwide america care about crazy bearish,2024-10-09,5,DJT
Str18BALTStr,so dumb such a special person,2024-10-09,1,DJT
CandlesBACKEDSECURITIES,quit spy option until further notice and focus on invest in donald j trumps presidency,2024-10-09,1,DJT
Brotherhood_of_Thiel,commie law scare we will lose bullish,2024-10-09,5,DJT
Bigrobowski,be grow rapidly breakout next,2024-10-09,2,DJT
Down_Goes_Frazier,hahahahahaha no way that s friggen hilarious bearish,2024-10-09,5,DJT
Brotherhood_of_Thiel,trump will win in a landslide there be talk of new york flipping red this election because even those in that state be ask the dem what the hell be they do commie law scare we will never be president especially be stupid and lie straight through her tooth to everyone bullish,2024-10-09,1,DJT
Agent122O,read the sign lib bullish,2024-10-09,1,DJT
Down_Goes_Frazier,wow such deep thought do you come up with that all by yourself or do tucker say that lol bearish,2024-10-09,5,DJT
Tuck_Frump,bearish,2024-10-09,4,DJT
BigDaddyBoss,she never have any chance zero and tampon tim omg totally fake candidacy the meltdown video will be the good,2024-10-09,1,DJT
Willieberich,talk to retailer that do not know you be be take for a ride here bewareyou be not go to get rich here you will in fact go broke you be warn if you make a couple of dollar on this garbage take it and run move to a real company,2024-10-09,1,DJT
ForeRight5,multiple choice 1 this be satire 2 this be a 12 year old 3 mental disability,2024-10-09,1,DJT
johnnyvolume,come on this be relevant what the heck happen to his chin be he actually a trump bearish,2024-10-09,3,DJT
Str18BALTStr,at the book end woodward conclude that biden mistake notwithstanding have exhibit steady and purposeful leadership while trump have display recklessness and selfinter make he in woodward estimation unfit to lead the country maga pride,2024-10-09,1,DJT
Jdheart101,this will be 70 when trump win election,2024-10-09,1,DJT
ForeRight5,here we go again you idiot eat this guy shit for lunch bearish,2024-10-09,5,DJT
The_Sandman,if they name the next hurricane obama well know what s up,2024-10-09,1,DJT
DEL00,be you insane get an evaluation,2024-10-09,1,DJT
The_Sandman,seem the crooked democrat be use their weather machine again to steal the vote,2024-10-09,1,DJT
Superdog808,if you support tim pool you be against the 1st amendment and the constitution,2024-10-09,1,DJT
CandlesBACKEDSECURITIES,buy per day every day until election day my current position,2024-10-09,5,DJT
SeekingUnicorns,look like it finally get up to the level it be when be president,2024-10-09,5,DJT
bbbb_dddd,the white trash of stock bearish,2024-10-09,1,DJT
Stevet321,boy and girl this be what a trolls post look like bullish,2024-10-09,1,DJT
DharmaPatrol,yup,2024-10-09,5,DJT
Superdog808,serious question who steal elon chin,2024-10-09,1,DJT
Brandoroadster,lol maga moron be trigger because they think I come up with this conspiracy theory that s mega maga bitch mtg,2024-10-09,1,DJT
TheGov65,tampon tim and his zchool shooter friend the problem be not that democrats can not read the problem be not even that democrats can not think the problem be that democrats do not know what thinking be they confuse it with feeling donald j trump,2024-10-09,1,DJT
SeekingUnicorns,sound really good for the nation expense regard medicaremuch more affordable to keep someone at home than in the sense do not work for some I guess,2024-10-09,4,DJT
Down_Goes_Frazier,leon confirm well golly gee it must be true nobody give a crap what that autistic nazi car salesman have to say he also destroy twtr bearish,2024-10-09,1,DJT
RainbowTrump,there be so much hurricane relate misinformation spread that it will cause life to be lose maga world and their conspiracy theory be go full throttle now obviously try to pin it all on dem problem be people be not take this seriously and,2024-10-09,1,DJT
wolfofwallstreetbet,28 day we moon bullish,2024-10-09,1,DJT
straightfire008,I fix it,2024-10-09,5,DJT
SeekingUnicorns,so what you re say be that even though trump be trail by 5 in all the poll last time the fact that he s trail by 12 mean that he s go to win because last time he lose by a small margin be that what you re say,2024-10-09,4,DJT
stockwatcherking,bearish,2024-10-09,4,DJT
Agent122O,28 day to go bullish,2024-10-09,1,DJT
DharmaPatrol,such a plan could mean the option of stay at home rather than in a nursing facility for the million of senior and people with disability who need help with the daily task of life what a monster1 some magat probably,2024-10-09,3,DJT
ycbig176,melania the foreign call girl have be here for over 28 year and still speak like she just get off the boat from slovenia lol I just watch she on fox and have to smh and laugh every time she open her mouth and I also notice she s not interested in become the first lady again by her response and the good thing be she will not have to worry about that vice president harris will win in a landslide bearish,2024-10-09,4,DJT
JAHBULON,exactly so why have an orange clown in bearish,2024-10-09,5,DJT
Paraboljoker,7active watcher grow rapidly breakout way beyond right behind edge for full list bullish,2024-10-09,1,DJT
JAHBULON,just few more hurricane should do bearish,2024-10-09,3,DJT
BrandonFrasier,good time,2024-10-09,4,DJT
Honest_Abe,the florida governor have good right to be upset that this be the first time kamala show interest in help during a hurricane where be she before,2024-10-09,3,DJT
Down_Goes_Frazier,lol look at the rnc bearish,2024-10-09,1,DJT
GSP,day trading watch list video for october 9th watch here,2024-10-09,5,DJT
Trader9955,here come the 6 month chart to make themselves feel well bullish,2024-10-09,1,DJT
SquirmingCoil,shamble I say shamble,2024-10-09,1,DJT
dhood3,bullish,2024-10-09,1,DJT
Vik_TZ,hater will say this be a photoshop bearish,2024-10-09,1,DJT
