Username,Comment,date,Ticker,sentiment
Snakeydakey,the commandant of the united states marine corps who I serve under james terry conway serve the citizen of the united states not the political organization in power you must be an extremely confusedmentally impair individual,2024-10-15,DJT,3
Ocean9,it amazing you people fall for this stuff I can understand a quick trade but if you be long you re an idiot trump need and be go to rape you all the oddest thing about it be that you will not blame he,2024-10-15,DJT,5
CantGoBoobsup,trump surge in the poll wow,2024-10-15,DJT,5
yamahagriz700,trump win get over it,2024-10-15,DJT,1
AndrewLonggg,pathetic,2024-10-15,DJT,1
youngswerve,revenue would have to 300x to break even quarterly I m sure this shittier oan will do it,2024-10-15,DJT,2
Down_Goes_Frazier,lol hope he s enjoy it because after november he will be get so lock up,2024-10-15,DJT,4
SadyK189,top stock to watch tomorrow 2 2 initially alert at 430 look strong on daily chart 38 415 be act as strong support zone next key level to test be 555 585 currently at 502 look good on daily chart 079 083 be key support zone look good to test and break next key level at 112 119 be trend nicely on day chart be act as key support zone next key level to test be 3375 3550 overall we can expect soon look good on daily chart key support at 155 170 slowly and steadily head to test next key level at 212 225 look good on 4hours chart key support at 97 1025 we can expect soon currently at 1260,2024-10-15,DJT,5
soulbrotha,voter turnout do not lie,2024-10-15,DJT,1
DesertFoxX,my friend the stupidity of liberal be beyond the comprehension of mere mortal lol,2024-10-15,DJT,1
C_R_E_A_M_23,for real finally will do 1 conservative medium outlet interesting I think donald do 60 minute in 2020 with stahl mostly be pound he on the china virus or something like that the question be very biased trump so far have do almost all left wing medium outlet compare to 1 conservative outlet kamala agree to,2024-10-15,DJT,4
Slingshot,57 past week,2024-10-15,DJT,5
ForeRight5,real talk if trump lose be you sell or hold,2024-10-15,DJT,1
TheQuantumMechanic,101524 spoooky premarket outlook measurement 1 with session candle stick lowhigh amplitude potential note calibration nomenclature and opulence update,2024-10-15,DJT,3
thewolfoflancaster,shit just keep get weird wtf be go on here,2024-10-15,DJT,1
Stocktrader1234,defense the 1st big lie be all of we the 2nd be unacceptable,2024-10-15,DJT,1
DooDooVariant,a grown man who be a professional wrestling fan why be I not surprised,2024-10-15,DJT,5
optionstrader500,this will be a straight line to on november 6 garbage,2024-10-15,DJT,1
AndrewLonggg,the beating will continue until moral improve comrade,2024-10-15,DJT,4
GeoArms,honestly who do not see this come lol,2024-10-15,DJT,1
bmwood86,damn baby you so fine,2024-10-15,DJT,5
Tezostodd,so pissed I do not buy more last week this bad boy be go to 100 when trump win,2024-10-15,DJT,1
HappyEndings,one last thing I get a bridge for sale if anyone interested,2024-10-15,DJT,1
FartsDust,can you say gap up,2024-10-15,DJT,4
Slingshot,4 at the moment,2024-10-15,DJT,5
BuIl2024,poll do not lie,2024-10-15,DJT,1
swingprotrades,over keep short scum libtard,2024-10-15,DJT,2
Jacob2026,wake I up plzzzz,2024-10-15,DJT,1
Stocksrockman,I m not sure I ve mention his one yet its a sympathy play always have its day like which you do not buy at or even another,2024-10-15,DJT,4
Jacob2026,this be sooo goodddd,2024-10-15,DJT,5
DooDooVariant,wow dudewrong app I see what you re try to do with your name as wellbut no dude not here,2024-10-15,DJT,1
Stocktrader1234,no president be immune when he go against the people he swear an oath to protectdefend serve,2024-10-15,DJT,1
HappyEndings,this have be fun loser ill see you tomorrow when it start the tank,2024-10-15,DJT,5
Chanticleer,dem in nc try by extend the date that absentee ballot could be count if they be post mark by election day republicans block it,2024-10-15,DJT,1
Down_Goes_Frazier,what s really sad be all three time it be one of your own real republicans hate trump,2024-10-15,DJT,1
Armencho,be we trend yet,2024-10-15,DJT,3
TomKirk222,now we know why timmy like boy bathroom so much sicko molester,2024-10-15,DJT,1
LogicalTrading,bro you sound like the bear from last month we all already settle this its because he s win in the poll and all swing state why should he set himself up with bias and fake news to damage his image can not you see how horribly chameleon harris have trip and stumble since all her interview,2024-10-15,DJT,1
NickyLikesTurtles,get a nice gap to fill around 40 will it be tomorrow or later this week,2024-10-15,DJT,4
Thinkslikeahorse,anyone concerned about how folk be suppose to get to the poll we have folk without home car polling location change etc from helene and milton why be not anyone address this,2024-10-15,DJT,1
AustinTownley,why be you pay for a trading room we be open our trading chatroom to the public,2024-10-15,DJT,1
ThomSquires,yeah this woman right here give the good presentation I think I ve ever see you need to take a look for your own well be truly what s you know good for you with datum,2024-10-15,DJT,5
GorillaTicTacs,you understand only about 2 of we here would even get the reference unexpectedcorky,2024-10-15,DJT,1
Stocktrader1234,thank djt for this djt be a train wreck,2024-10-15,DJT,1
HappyEndings,how many of you dipshit buy at 97 buck you guy get so mad like a bunch of fuck baby just another bankruptcy come down the track,2024-10-15,DJT,1
soulbrotha,donny will not do 60 minute nor another debate but the one with the big ball will do fox news,2024-10-15,DJT,3
stockjohn209,have about 200 share at per tell myself the next time it hit that I would sell good idea or hold for more hold until how long,2024-10-15,DJT,2
LogicalTrading,be good enough yet or,2024-10-15,DJT,3
sborovay07,how pathetic that the only way they can take president trump 4547 out have fail 3 time yet the hater refuse to see the honest truth due to tds as program by their controller,2024-10-15,DJT,1
LogicalTrading,past prove future hot,2024-10-15,DJT,4
NeveREn0ugH,they do not want free speech bc they re lose control that s what crooked hillary say,2024-10-15,DJT,1
Lilac,go up in overnight trading,2024-10-15,DJT,5
Wuptich,next overnight leg soon,2024-10-15,DJT,4
maple786,just buy 1000 share way too cheap,2024-10-15,DJT,1
spongelike,so when wsb bet guy plus maga buyer both hit this hard short be go g to be on the run again especially with dwac share not fully release who can tell the short float and how many if any share to borrower up 56 in a week we have not sell our founder share at yet,2024-10-15,DJT,1
jon10Trllion,I m live in a great timeline by god grace woww,2024-10-15,DJT,5
22Shares,fact,2024-10-15,DJT,5
LogicalTrading,correction over 122 by nov 5th how use do,2024-10-15,DJT,1
FredoDog,be that corky from life go on maybe it be the script but he use to seem high functioning,2024-10-15,DJT,3
Jjsks,god,2024-10-15,DJT,5
Solarexpss,so much for deal with vietnam when this moron want to go after united states citizen,2024-10-15,DJT,1
NeveREn0ugH,kammunist get rekt in here man I wish I do not use a stop,2024-10-15,DJT,1
HappyEndings,there must be a lot of blood flow through those little thing of yours its so fun to see how mad you guy get but its go to be great when this be the dollar on january 7 holddiamond hand guy you get this this time be for you,2024-10-15,DJT,3
Johnniejohns,this be for the marine here who blindly support trump general kelly say he do not support trump that should be good enough for you to not support trump and for you russian trolls john kellys bio be below,2024-10-15,DJT,1
soulbrotha,do he talk about hannibal lecter yet that be a drinking game now,2024-10-15,DJT,3
tpayne1130,high stocmarket ever,2024-10-15,DJT,5
tpayne1130,you guy enjoy the good economy in your life good growth good employment number almost 17 million job create,2024-10-15,DJT,5
TooSour,90 up from a week ago wow this be run look like poll be start to think trump will be reelect she s drop in the poll,2024-10-15,DJT,1
Jim3333,looolllll,2024-10-15,DJT,3
Armencho,tomorrow,2024-10-15,DJT,5
Slingshot,huh,2024-10-15,DJT,2
AndrewLonggg,he be so locked in right now lmao,2024-10-15,DJT,1
Wuptich,next,2024-10-15,DJT,5
Stocktrader1234,congrat to those who have make profit on this stock if its base on djt become president unless elon musk buy djt medium just be carful as far he become president nope if elon do not continue djt know that,2024-10-15,DJT,1
NonyaBIzniss,be this up on trump threat of political violence,2024-10-15,DJT,1
Wuptich,welcome,2024-10-15,DJT,5
hehe_xd_hehe,I feel like you bull be not account for the fact that there be million of undocumented illegal immigrant 10 mm since biden take over that can not participate in polling but be now allow to vote without id,2024-10-15,DJT,1
Serious_Hex_Est2020,the stock be say something to the bear,2024-10-15,DJT,3
Your_next_millionaire,50 dollar at open,2024-10-15,DJT,1
soulbrotha,if they control the weather they just barrel a hurricane into two of the large democrat voting area in fl you guy should be thank they,2024-10-15,DJT,3
yamahagriz700,32 have break,2024-10-15,DJT,1
ultrapikachu,hold though election trump 2024,2024-10-15,DJT,3
ColdHardOPINIONS,its pumping hard but I need shortable share,2024-10-15,DJT,3
RainbowTrump,do not get your date mix up patriot vote on jan 5th,2024-10-15,DJT,1
Lisalynn,touch I wish I buy when I ask myself twice 16,2024-10-15,DJT,5
DesertFoxX,only the beginning,2024-10-15,DJT,3
JPATIN22,nice,2024-10-15,DJT,4
starbreaker,30 second ago,2024-10-15,DJT,1
Yoshiepie,touch,2024-10-15,DJT,5
channelsurfer,short be toast,2024-10-15,DJT,2
IOWNYOU4LIFE,remember when the fat traitor be president I dohe screw everything upand now you clown want he back I m sure support a traitor make magat happy,2024-10-15,DJT,1
DarKermit,it become more and more apparent the close we get to the election the clear the view of trump losing be,2024-10-15,DJT,2
Elonagila,holy,2024-10-15,DJT,5
HappyEndings,guy if the democrats can control the weather do you honestly think they re go to let trump win this election,2024-10-15,DJT,1
starbreaker,put holder,2024-10-15,DJT,5
optionstrader500,garbage,2024-10-15,DJT,1
Wallstreetbman,sell my 10 share from,2024-10-15,DJT,1
Wuptich,lfg expect overnight next 1025,2024-10-15,DJT,3
Serious_Hex_Est2020,this be like flop a royal flush,2024-10-15,DJT,1
Brandoroadster,trumper bend to trump will its apparently all you be worth,2024-10-15,DJT,5
AndrewLonggg,I m still watch seinfeld and nobody can stop I from this,2024-10-15,DJT,5
EXITNOONE,the left can not meme,2024-10-15,DJT,2
Slingshot,478 after hour,2024-10-15,DJT,1
P451,as long as they do not have an offering or something crazy we should be good for the next 2 to 3 week and beyond,2024-10-15,DJT,2
Detroit201,what be this man hide democrat do not want to talk about it but I think this man be weird sick and he s many story to tell ummmm I do not like this guy at all for we vp,2024-10-15,DJT,1
yamahagriz700,let I update that price for you,2024-10-15,DJT,5
Starlinks,still not late buy buy buy,2024-10-15,DJT,1
sattalight,trump would lose a few game of tictactoe against a raccoon,2024-10-15,DJT,2
Tuck_Frump,cross a red line,2024-10-15,DJT,1
cjstocksup,I love the smell of burn short almost now those dip in the past week be gift and some of we state so,2024-10-15,DJT,4
farcanal,not far off now from triple entry price of 3 week ago,2024-10-15,DJT,1
Stocksrockman,its going,2024-10-15,DJT,3
stackmon,good event every 4th year,2024-10-15,DJT,4
optionstrader500,garbaggio,2024-10-15,DJT,3
HappyEndings,this be today you fuck idiot,2024-10-15,DJT,1
Jacob2026,here be soon,2024-10-15,DJT,5
StockTraderLog,be careful on this shit stock it can flush down and many people will hold big bag,2024-10-15,DJT,5
HappyEndings,I advise you all to hold especially when it start to barrel roll downhill,2024-10-15,DJT,5
sniper772156,take profit good job tonight bull,2024-10-15,DJT,5
Hale2024,this may cap out at the 20 overnight limit the way this be go tonight,2024-10-15,DJT,3
MrWiseMan,lol what about those trend,2024-10-15,DJT,1
iPods,a lot of very full and very chafed adult diaper come up next,2024-10-15,DJT,3
optionstrader500,trump and vance shlt their pant come on november 5th and so garbage social will be extinct,2024-10-15,DJT,1
soulbrotha,do not vote by mail in pa just like trump say maga its all fraud,2024-10-15,DJT,1
swingprotrades,shooooort where be you,2024-10-15,DJT,1
HappyEndings,I see an eighth one come,2024-10-15,DJT,5
DesertFoxX,good luck with that bud,2024-10-15,DJT,4
MrGMac,how be our sentiment neutral,2024-10-15,DJT,1
JFDI,love these list thx,2024-10-15,DJT,5
JunkieAdrenalyn,how s everyone feel,2024-10-15,DJT,5
JOEYD05,lol,2024-10-15,DJT,3
HappyEndings,this company have no value you guy know that right,2024-10-15,DJT,1
Sunny200,100,2024-10-15,DJT,5
yamahagriz700,as the entire world move in to buy,2024-10-15,DJT,5
aa906814,no idea where harris be tonight I know trump be in pa rock the house,2024-10-15,DJT,1
HappyEndings,I love how mad you idiot get,2024-10-15,DJT,5
Jacob2026,always follow the big money,2024-10-15,DJT,5
Btcinvestoram,accord nyt very close race 1 in the swing state trump can still defeat he wicked witch of the west in on nov 5 2024,2024-10-15,DJT,5
AndrewLonggg,you keep fall for it do not you,2024-10-15,DJT,1
iPods,elon god candle,2024-10-15,DJT,5
HappyEndings,I do not typically short but this be a nobrainer,2024-10-15,DJT,2
DooDooVariant,hey nazi sympathizer the people in the photo have name and record typical maga bullshit denial despite the nazi be identify as he s a known antisemite jon minadeo iivwitj his crony from the gdl goyim defense leaguea neonazi group why do you deserve life,2024-10-15,DJT,1
Bullbear1010101,impressive 12 to 317 also 100 to 11 actually but with offering not big revenue etc will be challenge to get back to 100 unless djt win,2024-10-15,DJT,3
HappyEndings,this thing be go to fall like a ton of brick,2024-10-15,DJT,1
starbreaker,for the tds sufferer here,2024-10-15,DJT,4
JoeAlerts,haul a time to do that squeeze the run could continue until election and after depend on result,2024-10-15,DJT,3
Slingshot,on a good day,2024-10-15,DJT,4
OrangeDirt,3 million newly register democrats 20 of republicans vote for niki haley that be never trumper this stock may have move because wall street want a lot of meat on the bone,2024-10-15,DJT,1
DarKermit,we still doubt you a think your weak a magat with low t,2024-10-15,DJT,2
AndrewLonggg,wokeness destroy,2024-10-15,DJT,1
Armencho,gme and amc together,2024-10-15,DJT,5
DarKermit,I m not cry,2024-10-15,DJT,1
LogicalTrading,to all the short and bear doubt I since I be here when it be here to you,2024-10-15,DJT,3
Detroit201,trump 2024,2024-10-15,DJT,5
iPods,nothing like liberal tear,2024-10-15,DJT,2
ferross,when wolfs all recycle 100 that mean time to sell,2024-10-15,DJT,5
S_Franconi,trump praise kim jong un as very honorable,2024-10-15,DJT,5
SaraFM5501,go to bed dave,2024-10-15,DJT,1
MrWiseMan,do not underestimate we we be send it over and beyond,2024-10-15,DJT,1
S_Franconi,trash american veteran while praise nazi and fascist trump americans who die in war be loser and sucker,2024-10-15,DJT,1
Kenokeefe10,dude in the boat be antifa I m a florida boater and I m tell you that be bs they would have gotten swamp by a much big boat,2024-10-15,DJT,1
S_Franconi,donald trump just can not stop praise vladimir putin,2024-10-15,DJT,1
EXITNOONE,and only go high no matter how much hate u post,2024-10-15,DJT,1
DooDooVariant,holy shit this dude be internet famous he s in this classic memethird row down third photo in,2024-10-15,DJT,1
S_Franconi,trump call epstein a terrific guy who enjoy young woman before deny relationship,2024-10-15,DJT,5
Trends_and_Volatility,amazing get to give it to these guy add hundred of million to valuation with no new content just a new website,2024-10-15,DJT,5
S_Franconi,hitler do a lot of good thing trump and the us rehabilitation of nazism,2024-10-15,DJT,5
AndrewLonggg,I do not know the lib could get dupe by the fed and antifa so easily actually yeah I do already know this,2024-10-15,DJT,1
S_Franconi,trump americans who die in war be loser and sucker,2024-10-15,DJT,1
BullionBull,just think dem short this just make their life hard by lose in a terrible economy run by demsthat they support ouch,2024-10-15,DJT,1
yamahagriz700,100,2024-10-15,DJT,5
starbreaker,be you with antifa too like these idiot try to smear maga you fail to show what happen next maga take care of they I dare you to show up to a rally with that nazi junk maga will handle you too,2024-10-15,DJT,1
channelsurfer,too funny,2024-10-15,DJT,2
hehe_xd_hehe,trump be eevil he didt pay taxis and cnn tell I that for 4 year straight and cnn ok cnn do not talkk about how biden attack nato via the nord stream pipeline that mean it do not happen and if anyone say that happen there lier and nazi for not trust cnn news bc cnn do not say so and,2024-10-15,DJT,1
pariah,go to buy a put every single day until it drop absolutely valueless,2024-10-15,DJT,1
petfoe27,how significant be this thinking about average up,2024-10-15,DJT,2
Snakeydakey,meanwhile trump lead the way for the abraham accord unite israel and the right minded arab nation so go spew your garbage propaganda somewhere else you pathetic excuse for a human,2024-10-15,DJT,1
Pattern_Spotter,yeah and you keep post for a couple of rial a day cockroach,2024-10-15,DJT,1
MoneyForFun_,300,2024-10-15,DJT,3
Terminator_007,open at 50,2024-10-15,DJT,5
